sample_id,n_nodes,input_facts,closure_facts,rounds,matches,seconds,derived_down,oracle_agreement
795,24,44,257,6,26403,0.02866583000013634,21,1
796,24,43,265,6,25729,0.031184077999569126,21,1
797,24,37,193,6,18871,0.02535296299993206,0,1
798,24,38,195,6,19582,0.02563458399981755,1,1
799,24,37,193,6,18871,0.024636243999339058,0,1
800,20,28,112,5,6151,0.008229243999267055,2,1
801,20,32,130,5,7918,0.009310373000516847,10,1
802,20,30,147,5,7946,0.011925507999876572,14,1
803,20,28,110,5,6035,0.00777305100018566,1,1
804,20,31,134,5,7701,0.01121818899991922,10,1
805,20,30,134,5,7376,0.011612274999606598,9,1
806,20,27,108,5,5702,0.006851902999187587,0,1
807,20,31,165,6,11172,0.013579894000031345,20,1
808,26,44,259,7,32646,0.03601695699944685,18,1
809,26,47,234,6,27211,0.02828295299968886,13,1
810,26,41,199,6,21482,0.027777793000495876,1,1
811,26,45,256,6,27780,0.03347221300009551,22,1
812,26,44,274,7,33865,0.043231348000517755,23,1
813,26,43,216,6,23796,0.02971359000002849,7,1
814,26,46,268,6,28790,0.032483899999533605,24,1
815,26,44,216,6,24535,0.025120752000475477,8,1
816,28,44,263,7,36968,0.04163230400081375,18,1
817,28,48,307,7,42661,0.04336187700027949,27,1
818,28,40,210,6,23769,0.026744064999547845,3,1
819,28,40,214,6,24177,0.02769531900048605,5,1
820,28,39,204,6,22523,0.026562709999780054,0,1
821,28,45,225,6,27801,0.03191528699971968,8,1
822,28,45,257,7,36752,0.035415055000157736,15,1
823,28,40,220,6,24228,0.02261988800000836,5,1
824,20,31,180,6,14308,0.014682406000247283,17,1
825,20,29,137,5,8508,0.00852240400035953,1,1
826,20,31,147,5,9610,0.009243477000381972,5,1
827,20,29,140,5,8508,0.009229555000274559,1,1
828,20,33,184,6,15243,0.014572164000128396,18,1
829,20,32,175,6,14408,0.01832712699979311,15,1
830,20,31,151,6,12525,0.014382311000190384,5,1
831,20,29,140,5,8508,0.00914922399988427,1,1
832,30,53,287,7,47625,0.04545020200021099,9,1
833,30,58,383,8,69587,0.06442539199997555,29,1
834,30,56,357,8,66229,0.06314182599999185,27,1
835,30,50,269,7,42651,0.03930876199956401,1,1
836,30,49,267,7,41486,0.04097130299942364,0,1
837,30,62,356,7,60882,0.05881990699981543,28,1
838,30,56,292,7,50814,0.049158056000123906,11,1
839,30,52,312,7,48899,0.049080452999987756,20,1
840,21,42,210,6,21052,0.020518987999821547,18,1
841,21,36,173,6,16247,0.015792956999575836,6,1
842,21,34,190,7,20479,0.020133945000452513,13,1
843,21,38,187,6,18056,0.015871151999817812,11,1
844,21,34,188,6,16762,0.02546148999954312,13,1
845,21,34,189,6,16823,0.02881121400059783,14,1
846,21,33,157,6,14037,0.016352249000192387,1,1
847,21,33,154,6,14031,0.015361136000137776,1,1
848,29,53,324,6,41398,0.03530529099953128,23,1
849,29,50,328,6,39486,0.03308223099975294,23,1
850,29,45,244,5,22842,0.022802528000283928,0,1
851,29,47,248,5,24272,0.03344516399920394,2,1
852,29,46,248,5,23769,0.02981850700052746,2,1
853,29,49,262,5,26497,0.03357053099989571,8,1
854,29,53,331,6,41916,0.05377101200065226,24,1
855,29,46,246,5,23557,0.029571574999863515,1,1
856,27,44,240,6,26140,0.03368911799952912,16,1
857,27,41,200,6,21643,0.029316946000108146,1,1
858,27,43,252,6,26414,0.03508462299942039,17,1
859,27,40,198,6,20900,0.030019845999959216,0,1
860,27,44,236,6,26080,0.038882028000443825,15,1
861,27,45,244,6,26557,0.038207166000574944,14,1
862,27,42,211,6,23214,0.052237652000258095,6,1
863,27,40,198,6,20900,0.0344176159997005,0,1
864,28,44,302,6,35953,0.059342206999644986,19,1
865,28,41,236,6,29022,0.04516808099924674,0,1
866,28,42,240,6,30212,0.05528318100004981,2,1
867,28,53,306,6,41571,0.05561617399962415,17,1
868,28,45,249,6,33177,0.05205566600034217,6,1
869,28,42,257,6,30519,0.044025743999554834,3,1
870,28,47,311,7,47442,0.06545714500043687,20,1
871,28,43,292,6,34414,0.05025514499993733,21,1
872,27,49,258,6,29425,0.04085601699989638,16,1
873,27,46,224,5,19741,0.030139503999635053,8,1
874,27,45,219,5,18999,0.030392112999834353,6,1
875,27,49,253,6,29862,0.03964907099998527,18,1
876,27,46,246,6,27298,0.038959653999881994,14,1
877,27,51,273,6,31986,0.04446428699975513,22,1
878,27,47,217,5,19919,0.02957445199990616,6,1
879,27,45,258,6,28786,0.04071605700028158,24,1
880,24,45,296,8,47799,0.06884551199982525,20,1
881,24,37,264,7,32527,0.07390495799972996,14,1
882,24,39,252,7,33503,0.052142593000098714,14,1
883,24,36,252,8,37105,0.05386063900004956,11,1
884,24,40,254,7,34520,0.04735088799952791,14,1
885,24,40,266,7,35185,0.05074141499972029,16,1
886,24,36,212,7,28790,0.03907252399949357,3,1
887,24,42,289,7,37175,0.049637065000752045,18,1
888,28,42,235,6,26136,0.03510346099938033,1,1
889,28,46,294,7,42045,0.05667070000072272,24,1
890,28,47,309,7,42906,0.06043878600030439,24,1
891,28,43,236,6,26973,0.04079474999980448,2,1
892,28,41,232,6,25299,0.04648092300067219,0,1
893,28,43,238,6,27218,0.044301445000201056,3,1
894,28,48,296,6,34588,0.04601667799943243,23,1
895,28,44,278,6,30175,0.0414331210004093,14,1
896,28,54,314,7,45624,0.060772342000745994,19,1
897,28,46,263,7,38038,0.05798074400081532,14,1
898,28,48,268,8,46934,0.06579817100009677,13,1
899,28,43,219,7,32040,0.048778952000247955,1,1
900,28,42,217,7,31038,0.04449617899990699,0,1
901,28,46,278,7,39904,0.058870150999609905,20,1
902,28,43,246,7,34537,0.052150567000353476,11,1
903,28,43,248,8,40656,0.05718416400031856,10,1
904,28,43,229,6,27400,0.037086983999870426,5,1
905,28,48,284,7,41333,0.05757765999987896,16,1
906,28,45,279,6,32548,0.04601379199993971,23,1
907,28,41,219,6,25229,0.04014577299949451,1,1
908,28,43,224,6,26875,0.03631560400026501,3,1
909,28,44,282,6,31913,0.04573214700030803,23,1
910,28,42,227,6,26572,0.03958991000035894,4,1
911,28,48,274,6,33079,0.046908047999750124,16,1
912,25,39,209,5,17529,0.025851179000710545,3,1
913,25,46,278,6,30613,0.04338015400026052,19,1
914,25,48,290,6,32454,0.0458932769997773,21,1
915,25,41,242,6,25837,0.040681677000065974,13,1
916,25,42,249,6,26727,0.0428860119991441,11,1
917,25,49,299,6,32830,0.04452209600003698,21,1
918,25,41,245,6,26031,0.03477470699999685,12,1
919,25,42,235,5,20460,0.02952343099968857,13,1
920,27,40,253,6,26567,0.03920476700022846,12,1
921,27,43,300,7,37219,0.051966072999675816,17,1
922,27,44,257,7,35938,0.04891655499977787,8,1
923,27,45,257,6,30122,0.041011934999914956,12,1
924,27,43,254,6,28574,0.04334316899985424,11,1
925,27,49,321,6,35025,0.04741418799949315,24,1
926,27,43,242,6,27359,0.03808681999998953,5,1
927,27,44,292,6,31103,0.043306330999257625,20,1
928,24,36,221,6,21242,0.035057301000051666,14,1
929,24,33,177,5,13200,0.020041386000229977,0,1
930,24,35,213,5,15798,0.022433157999330433,13,1
931,24,35,206,5,15238,0.021158536999791977,8,1
932,24,39,269,6,24786,0.035253589000603824,22,1
933,24,36,217,5,16536,0.022976184000071953,14,1
934,24,39,244,6,24911,0.03370670299955236,22,1
935,24,35,240,6,21896,0.03120921299978363,18,1
936,21,31,146,5,9423,0.016384847000153968,1,1
937,21,34,188,6,16111,0.023593136000272352,18,1
938,21,35,161,5,11299,0.01607693299956736,6,1
939,21,37,201,5,13507,0.0193353719996594,18,1
940,21,30,144,5,8988,0.012808047000362421,0,1
941,21,33,165,5,11177,0.01566927199928614,10,1
942,21,30,144,5,8988,0.012538397999378503,0,1
943,21,36,181,6,16049,0.02196716800062859,13,1
944,28,44,230,5,19882,0.02737960899958125,8,1
945,28,50,294,6,33463,0.04970412600050622,24,1
946,28,44,270,6,29219,0.04170411300037813,25,1
947,28,44,220,5,19146,0.030368349000127637,3,1
948,28,45,236,5,20407,0.030135875000269152,8,1
949,28,44,226,5,19514,0.0289401510008247,6,1
950,28,43,228,5,19265,0.028749965999850247,7,1
951,28,55,353,6,37369,0.053042531999381026,28,1
952,26,40,202,6,22269,0.031161717000031786,3,1
953,26,43,223,6,25381,0.03611941100007243,10,1
954,26,43,240,6,26163,0.03616966699974,14,1
955,26,40,218,6,23603,0.034565476999887323,10,1
956,26,38,196,6,20547,0.03727845600042201,0,1
957,26,50,252,7,37858,0.05662535999999818,16,1
958,26,43,240,6,25969,0.03805009900042933,13,1
959,26,41,231,6,24303,0.03459614999974292,11,1
