repeat,fold,model,feature,f1_decrease
0,2,GradientBoosting,root_down,0.04809965885220069
0,2,GradientBoosting,down_fraction,0.0007625080932243122
0,2,GradientBoosting,reachable_fraction,0.03086282988387275
0,2,GradientBoosting,exposed_fraction,0.0
0,2,GradientBoosting,reachable_down_fraction,0.030322036762083004
0,2,GradientBoosting,degraded_fraction,0.010671262422130049
0,3,LogisticRegression,root_cpu,0.00877056199342959
0,3,LogisticRegression,root_errors,-0.005030658555225813
0,3,LogisticRegression,root_latency,-0.018687615251100187
0,3,LogisticRegression,n_nodes,0.009889611920772645
0,3,LogisticRegression,n_requires,0.0160021462002566
0,3,LogisticRegression,n_replicas,0.031623379331777945
0,3,LogisticRegression,mean_cpu,-0.003189684030770764
0,3,LogisticRegression,max_cpu,-0.009513932984102413
0,3,LogisticRegression,mean_errors,0.005416234625462701
0,3,LogisticRegression,max_errors,0.010428365764728534
0,3,LogisticRegression,alarm_fraction,0.001992114540371811
0,3,LogisticRegression,root_down,0.017954004504017556
0,3,LogisticRegression,down_fraction,-0.004699204512683908
0,3,LogisticRegression,reachable_fraction,0.053690188725057486
0,3,LogisticRegression,exposed_fraction,0.0
0,3,LogisticRegression,reachable_down_fraction,0.0018275480962163249
0,3,LogisticRegression,degraded_fraction,0.0018275480962163249
0,3,RandomForest,root_cpu,0.003300913645741218
0,3,RandomForest,root_errors,0.014207165423136417
0,3,RandomForest,root_latency,0.011652005545418639
0,3,RandomForest,n_nodes,0.004508966261338713
0,3,RandomForest,n_requires,0.013203857743756616
0,3,RandomForest,n_replicas,0.0049743540410307485
0,3,RandomForest,mean_cpu,0.02111717273272451
0,3,RandomForest,max_cpu,0.01482798557161269
0,3,RandomForest,mean_errors,0.01996401946866348
0,3,RandomForest,max_errors,0.0013533377377772382
0,3,RandomForest,alarm_fraction,0.0128577752064671
0,3,RandomForest,root_down,0.010601289969771943
0,3,RandomForest,down_fraction,0.002314748481771082
0,3,RandomForest,reachable_fraction,0.03867367200713523
0,3,RandomForest,exposed_fraction,0.004981989857751705
0,3,RandomForest,reachable_down_fraction,0.032601188247439815
0,3,RandomForest,degraded_fraction,0.007670702281302659
0,3,GradientBoosting,root_cpu,0.009988277440531582
0,3,GradientBoosting,root_errors,0.016137292784645967
0,3,GradientBoosting,root_latency,0.010232598516846214
0,3,GradientBoosting,n_nodes,0.0
0,3,GradientBoosting,n_requires,0.029619455185769916
0,3,GradientBoosting,n_replicas,-0.0067670103196397395
0,3,GradientBoosting,mean_cpu,0.022156373722117612
0,3,GradientBoosting,max_cpu,0.015531768479327282
0,3,GradientBoosting,mean_errors,0.02233295177109562
0,3,GradientBoosting,max_errors,0.015179508060864025
0,3,GradientBoosting,alarm_fraction,0.015754163550773786
0,3,GradientBoosting,root_down,0.021246419336532596
0,3,GradientBoosting,down_fraction,0.011136055948021584
