repeat,fold,model,feature_set,n_test,f1_macro,balanced_accuracy,average_precision,brier,fit_seconds,best_params
0,0,LogisticRegression,BASE,192,0.5250137438152831,0.5378884879525084,0.6682219824801048,0.2522057737551701,0.12538346299970726,"{""clf__C"": 1.0, ""clf__class_weight"": ""balanced""}"
0,0,RandomForest,BASE,192,0.5117497472349031,0.5144337096961937,0.6748192095966051,0.2410334222044548,1.2950187389997154,"{""clf__max_depth"": 4, ""clf__min_samples_leaf"": 10}"
0,0,GradientBoosting,BASE,192,0.5063683915009309,0.5066348504248632,0.6639120169529843,0.2411976822737748,0.8772936969999137,"{""clf__learning_rate"": 0.1, ""clf__max_depth"": 1}"
0,0,LogisticRegression,BASE+LOCAL,192,0.5789356799822336,0.5891630776393901,0.7320165699474684,0.23429705268431725,0.13063800599957176,"{""clf__C"": 0.1, ""clf__class_weight"": ""balanced""}"
0,0,RandomForest,BASE+LOCAL,192,0.5444444444444445,0.5447561401466652,0.7145494147030839,0.23199848893650968,1.4919670429999314,"{""clf__max_depth"": null, ""clf__min_samples_leaf"": 10}"
0,0,GradientBoosting,BASE+LOCAL,192,0.5613275613275613,0.5608194622279129,0.7147744604124694,0.23003222079793842,1.3328258219999043,"{""clf__learning_rate"": 0.05, ""clf__max_depth"": 1}"
0,0,LogisticRegression,BASE+KB,192,0.6222222222222222,0.6229775346292632,0.777698167486425,0.21189736028874737,0.13505284299935738,"{""clf__C"": 0.1, ""clf__class_weight"": ""balanced""}"
0,0,RandomForest,BASE+KB,192,0.6275810286572394,0.6244907461296706,0.727652430205421,0.21724823770983925,1.5789328580003712,"{""clf__max_depth"": null, ""clf__min_samples_leaf"": 10}"
0,0,GradientBoosting,BASE+KB,192,0.5882070488812062,0.5892794785240367,0.768684569443719,0.2117724123865982,1.6248409330000868,"{""clf__learning_rate"": 0.05, ""clf__max_depth"": 2}"
0,0,DummyPrior,-,192,0.3865814696485623,0.5,0.6302083333333334,0.23679097493489584,0.0,{}
0,0,LogicOnly,-,192,0.642416482365266,0.642416482365266,0.7076816246613391,0.3333333333333333,0.0,{}
0,1,LogisticRegression,BASE,192,0.6080886155186022,0.6154487821154488,0.758990722037429,0.22273195736140228,0.12426364499970077,"{""clf__C"": 10.0, ""clf__class_weight"": ""balanced""}"
0,1,RandomForest,BASE,192,0.5915404830434239,0.6036036036036035,0.73528198085176,0.22461819580169493,1.3499481829994693,"{""clf__max_depth"": 4, ""clf__min_samples_leaf"": 3}"
0,1,GradientBoosting,BASE,192,0.5873282870759742,0.5990990990990991,0.7424206398510158,0.22482405034717004,0.8596551390000968,"{""clf__learning_rate"": 0.1, ""clf__max_depth"": 1}"
0,1,LogisticRegression,BASE+LOCAL,192,0.6938977460142935,0.6970303636970303,0.7357341441556616,0.21503791090910296,0.12835174199972244,"{""clf__C"": 10.0, ""clf__class_weight"": ""balanced""}"
0,1,RandomForest,BASE+LOCAL,192,0.6198469221903721,0.6214547881214548,0.7097924990360054,0.21648189383807512,1.4244425180004328,"{""clf__max_depth"": 4, ""clf__min_samples_leaf"": 10}"
0,1,GradientBoosting,BASE+LOCAL,192,0.6538904813972044,0.6534868201534868,0.714376156005035,0.22057652221641014,1.2453223590000562,"{""clf__learning_rate"": 0.1, ""clf__max_depth"": 1}"
