repeat,fold,model,feature,f1_decrease
0,2,LogisticRegression,root_errors,-0.05074328892184221
0,2,LogisticRegression,root_latency,0.043811179425065405
0,2,LogisticRegression,n_nodes,0.004604683707396491
0,2,LogisticRegression,n_requires,-0.007283651213539429
0,2,LogisticRegression,n_replicas,0.007921710486688735
0,2,LogisticRegression,mean_cpu,0.03397519921300407
0,2,LogisticRegression,max_cpu,0.008322417796815048
0,2,LogisticRegression,mean_errors,-0.02377210293852054
0,2,LogisticRegression,max_errors,-0.020674218726270732
0,2,LogisticRegression,alarm_fraction,0.004737581908791033
0,2,LogisticRegression,root_down,0.051649020477036234
0,2,LogisticRegression,down_fraction,0.00047670730894418717
0,2,LogisticRegression,reachable_fraction,0.022431174852961644
0,2,LogisticRegression,exposed_fraction,0.009604661718385291
0,2,LogisticRegression,reachable_down_fraction,-0.0013750058355412136
0,2,LogisticRegression,degraded_fraction,-0.014289592838677775
0,2,RandomForest,root_cpu,0.02270913881009673
0,2,RandomForest,root_errors,0.017924539741938306
0,2,RandomForest,root_latency,0.010255961920277704
0,2,RandomForest,n_nodes,0.010170634707374115
0,2,RandomForest,n_requires,0.00036762728521733123
0,2,RandomForest,n_replicas,0.00012442212951591092
0,2,RandomForest,mean_cpu,0.010134221020771736
0,2,RandomForest,max_cpu,0.03104225437553017
0,2,RandomForest,mean_errors,0.017184389544540084
0,2,RandomForest,max_errors,0.012919689111129876
0,2,RandomForest,alarm_fraction,0.006494554665963122
0,2,RandomForest,root_down,0.04671807455613294
0,2,RandomForest,down_fraction,-0.006051583879572349
0,2,RandomForest,reachable_fraction,-0.006001903970539457
0,2,RandomForest,exposed_fraction,0.009015803270266706
0,2,RandomForest,reachable_down_fraction,0.03153130826015982
0,2,RandomForest,degraded_fraction,-0.03447024880167752
0,2,GradientBoosting,root_cpu,0.014864202541412483
0,2,GradientBoosting,root_errors,0.0
0,2,GradientBoosting,root_latency,0.02151207048389629
0,2,GradientBoosting,n_nodes,0.0
0,2,GradientBoosting,n_requires,0.06672651319555904
0,2,GradientBoosting,n_replicas,0.02313813047527809
0,2,GradientBoosting,mean_cpu,0.03195759849415362
0,2,GradientBoosting,max_cpu,0.08323327701983807
0,2,GradientBoosting,mean_errors,0.0
0,2,GradientBoosting,max_errors,0.017122906980762093
0,2,GradientBoosting,alarm_fraction,-0.009875080235026923
0,2,GradientBoosting,root_down,0.11618716845124803
0,2,GradientBoosting,down_fraction,0.004134108724589858
0,2,GradientBoosting,reachable_fraction,0.011727638664144132
0,2,GradientBoosting,exposed_fraction,0.0
0,2,GradientBoosting,reachable_down_fraction,0.04603797848220922
0,2,GradientBoosting,degraded_fraction,0.004134108724589858
0,3,LogisticRegression,root_cpu,0.0
0,3,LogisticRegression,root_errors,0.009271492643341409
0,3,LogisticRegression,root_latency,-0.0029913827166229887
0,3,LogisticRegression,n_nodes,0.0068718178902576295
0,3,LogisticRegression,n_requires,0.017717322124801187
0,3,LogisticRegression,n_replicas,-0.009115266422906276
0,3,LogisticRegression,mean_cpu,0.012230602849328864
0,3,LogisticRegression,max_cpu,0.018388346396798132
0,3,LogisticRegression,mean_errors,0.007265208306746225
0,3,LogisticRegression,max_errors,-0.016993842084055372
0,3,LogisticRegression,alarm_fraction,-0.0030604765801605094
0,3,LogisticRegression,root_down,0.0757470188520366
0,3,LogisticRegression,down_fraction,0.008393279061087333
0,3,LogisticRegression,reachable_fraction,-0.00899104234379522
0,3,LogisticRegression,exposed_fraction,0.0053000818961781064
0,3,LogisticRegression,reachable_down_fraction,-0.003684983774924877
0,3,LogisticRegression,degraded_fraction,0.0061415378196200505
0,3,RandomForest,root_cpu,-0.0002976932356723398
0,3,RandomForest,root_errors,0.014296351939162566
0,3,RandomForest,root_latency,0.0325614965136235
0,3,RandomForest,n_nodes,0.01435439760056408
0,3,RandomForest,n_requires,-0.0026113479298945177
0,3,RandomForest,n_replicas,0.0
0,3,RandomForest,mean_cpu,0.047077972119521826
0,3,RandomForest,max_cpu,0.02225191312427414
0,3,RandomForest,mean_errors,0.07743325812142082
0,3,RandomForest,max_errors,0.008225227327827786
0,3,RandomForest,alarm_fraction,0.003107229285043848
0,3,RandomForest,root_down,0.029649895503784385
0,3,RandomForest,down_fraction,0.03586687217927872
0,3,RandomForest,reachable_fraction,0.0034052588087339166
0,3,RandomForest,exposed_fraction,0.0
0,3,RandomForest,reachable_down_fraction,-0.007477721027314514
0,3,RandomForest,degraded_fraction,0.0
0,3,GradientBoosting,root_cpu,0.001182758750846317
0,3,GradientBoosting,root_errors,0.0016565142655997622
0,3,GradientBoosting,root_latency,-0.006777591920942849
0,3,GradientBoosting,n_nodes,-0.003120333747631617
0,3,GradientBoosting,n_requires,-0.002229215421204356
0,3,GradientBoosting,n_replicas,-0.003845947493663404
0,3,GradientBoosting,mean_cpu,0.009761805648265046
0,3,GradientBoosting,max_cpu,0.012004388920658618
0,3,GradientBoosting,mean_errors,0.04105532498966025
0,3,GradientBoosting,max_errors,0.008005651044591758
0,3,GradientBoosting,alarm_fraction,-0.007750486676656972
0,3,GradientBoosting,root_down,0.035332239848236725
0,3,GradientBoosting,down_fraction,0.004416450374065313
0,3,GradientBoosting,reachable_fraction,-0.020483595742634624
0,3,GradientBoosting,exposed_fraction,-0.003565493285354715
0,3,GradientBoosting,reachable_down_fraction,0.0
0,3,GradientBoosting,degraded_fraction,0.0
0,4,LogisticRegression,root_cpu,-0.011458482423699104
0,4,LogisticRegression,root_errors,-0.010923207332363368
0,4,LogisticRegression,root_latency,-0.02705048629623889
0,4,LogisticRegression,n_nodes,0.0021110692080275792
0,4,LogisticRegression,n_requires,0.008567707952982673
0,4,LogisticRegression,n_replicas,-0.01878420789372111
0,4,LogisticRegression,mean_cpu,0.016790078801094694
0,4,LogisticRegression,max_cpu,-0.01316276628329586
0,4,LogisticRegression,mean_errors,-5.355462793362372e-05
0,4,LogisticRegression,max_errors,-0.0010643752131720048
0,4,LogisticRegression,alarm_fraction,-0.013146725268559164
0,4,LogisticRegression,root_down,0.05005740563862374
0,4,LogisticRegression,down_fraction,-0.025568813220151292
0,4,LogisticRegression,reachable_fraction,-0.006116836280498046
0,4,LogisticRegression,exposed_fraction,-0.005374419098272003
0,4,LogisticRegression,reachable_down_fraction,-0.027723371373115646
0,4,LogisticRegression,degraded_fraction,-0.012184694035841548
0,4,RandomForest,root_cpu,0.004601302134557968
0,4,RandomForest,root_errors,0.0018384912341650554
0,4,RandomForest,root_latency,0.027350559299477346
0,4,RandomForest,n_nodes,0.008475184555931067
0,4,RandomForest,n_requires,-0.008906124726866064
0,4,RandomForest,n_replicas,-0.013294084562142391
0,4,RandomForest,mean_cpu,0.024451295617069935
0,4,RandomForest,max_cpu,0.025994453449486882
0,4,RandomForest,mean_errors,0.058102601120513374
0,4,RandomForest,max_errors,0.005915384347516595
0,4,RandomForest,alarm_fraction,-0.002559800208414509
0,4,RandomForest,root_down,0.029471348640430033
0,4,RandomForest,down_fraction,-0.006550915914211826
0,4,RandomForest,reachable_fraction,0.00703724683150279
0,4,RandomForest,exposed_fraction,-0.032720561131476034
0,4,RandomForest,reachable_down_fraction,-0.0013140822129586265
0,4,RandomForest,degraded_fraction,-0.016177148969894823
0,4,GradientBoosting,root_cpu,0.04451586743376005
0,4,GradientBoosting,root_errors,0.03473282091224983
0,4,GradientBoosting,root_latency,-0.004288268208815782
0,4,GradientBoosting,n_nodes,0.007010487751589671
0,4,GradientBoosting,n_requires,0.011430156297828398
0,4,GradientBoosting,n_replicas,0.0035052438757948354
0,4,GradientBoosting,mean_cpu,0.07626678220684269
0,4,GradientBoosting,max_cpu,0.038663568267943815
0,4,GradientBoosting,mean_errors,0.05363349638959636
0,4,GradientBoosting,max_errors,0.0
0,4,GradientBoosting,alarm_fraction,0.0
0,4,GradientBoosting,root_down,0.08911111022444783
0,4,GradientBoosting,down_fraction,0.0
0,4,GradientBoosting,reachable_fraction,0.03632965084651052
0,4,GradientBoosting,exposed_fraction,-0.008034091574613877
0,4,GradientBoosting,reachable_down_fraction,0.0
0,4,GradientBoosting,degraded_fraction,0.0
1,0,LogisticRegression,root_cpu,-0.0015106694701843004
1,0,LogisticRegression,root_errors,0.01105099574076207
1,0,LogisticRegression,root_latency,0.0018130518773327904
1,0,LogisticRegression,n_nodes,-0.00014805440893909486
1,0,LogisticRegression,n_requires,0.0034760652141150317
1,0,LogisticRegression,n_replicas,0.009300655799375593
1,0,LogisticRegression,mean_cpu,0.022142964590546987
1,0,LogisticRegression,max_cpu,0.00585666102365708
1,0,LogisticRegression,mean_errors,0.0036034340834707836
1,0,LogisticRegression,max_errors,-0.004879200902151141
1,0,LogisticRegression,alarm_fraction,0.003270756262267508
1,0,LogisticRegression,root_down,0.06481726172257045
1,0,LogisticRegression,down_fraction,0.017123511205407338
1,0,LogisticRegression,reachable_fraction,0.0038836766062011474
1,0,LogisticRegression,exposed_fraction,0.014785847939970842
1,0,LogisticRegression,reachable_down_fraction,-0.0064924877528608205
1,0,LogisticRegression,degraded_fraction,0.0032353800458939652
1,0,RandomForest,root_cpu,-0.036234536731622836
1,0,RandomForest,root_errors,-0.016920960777884853
1,0,RandomForest,root_latency,-0.01284451147515353
1,0,RandomForest,n_nodes,0.00015945999683475431
1,0,RandomForest,n_requires,-0.0024820119861321452
1,0,RandomForest,n_replicas,0.005161941457765236
1,0,RandomForest,mean_cpu,0.028335986286859738
1,0,RandomForest,max_cpu,0.03578552654501351
1,0,RandomForest,mean_errors,0.03230761360497055
1,0,RandomForest,max_errors,0.035714596219102925
1,0,RandomForest,alarm_fraction,-0.005090148542344834
1,0,RandomForest,root_down,0.023288588042890173
1,0,RandomForest,down_fraction,0.020354617444626227
1,0,RandomForest,reachable_fraction,-0.0098319764048899
1,0,RandomForest,exposed_fraction,0.011627147293627571
1,0,RandomForest,reachable_down_fraction,0.011708844924486353
1,0,RandomForest,degraded_fraction,-0.00603707663780458
1,0,GradientBoosting,root_cpu,-0.031166860807286405
1,0,GradientBoosting,root_errors,-0.014805579493649653
1,0,GradientBoosting,root_latency,0.03210930571354672
1,0,GradientBoosting,n_nodes,-0.044803266460040105
1,0,GradientBoosting,n_requires,-0.012476968277825443
1,0,GradientBoosting,n_replicas,7.459912221767044e-05
1,0,GradientBoosting,mean_cpu,0.004470252976930933
1,0,GradientBoosting,max_cpu,0.06245169274858512
1,0,GradientBoosting,mean_errors,0.008644942231334682
1,0,GradientBoosting,max_errors,-0.012436183133104054
1,0,GradientBoosting,alarm_fraction,0.008001818707325784
1,0,GradientBoosting,root_down,0.06863779218397427
1,0,GradientBoosting,down_fraction,0.0
1,0,GradientBoosting,reachable_fraction,0.0
1,0,GradientBoosting,exposed_fraction,0.004306821255903648
1,0,GradientBoosting,reachable_down_fraction,0.0
1,0,GradientBoosting,degraded_fraction,0.0
1,1,LogisticRegression,root_cpu,0.0030861672796123063
1,1,LogisticRegression,root_errors,0.004631500009585861
1,1,LogisticRegression,root_latency,0.007829780024851093
1,1,LogisticRegression,n_nodes,0.019565185777565015
1,1,LogisticRegression,n_requires,0.010322288668474067
1,1,LogisticRegression,n_replicas,0.008251180507157821
1,1,LogisticRegression,mean_cpu,0.028433040616243927
1,1,LogisticRegression,max_cpu,0.0016995638359191823
1,1,LogisticRegression,mean_errors,0.042696399608290525
1,1,LogisticRegression,max_errors,0.032705712178416335
1,1,LogisticRegression,alarm_fraction,0.005237415806993551
1,1,LogisticRegression,root_down,0.08144613729425887
1,1,LogisticRegression,down_fraction,-0.002536735700579662
1,1,LogisticRegression,reachable_fraction,0.003094081391886827
1,1,LogisticRegression,exposed_fraction,-0.0009833566416792932
1,1,LogisticRegression,reachable_down_fraction,-0.0009922287269708747
1,1,LogisticRegression,degraded_fraction,0.009334249546802323
1,1,RandomForest,root_cpu,0.01857437644840591
1,1,RandomForest,root_errors,0.009306870003252107
1,1,RandomForest,root_latency,0.020221783266130427
1,1,RandomForest,n_nodes,-0.0045713106122962826
1,1,RandomForest,n_requires,-0.0011872167077095301
1,1,RandomForest,n_replicas,-0.01282090938238789
1,1,RandomForest,mean_cpu,0.002485618385358823
1,1,RandomForest,max_cpu,0.009366296560154233
1,1,RandomForest,mean_errors,0.04493514298023443
1,1,RandomForest,max_errors,-0.015012578942676972
1,1,RandomForest,alarm_fraction,0.008008292611447162
1,1,RandomForest,root_down,0.016343707661507428
1,1,RandomForest,down_fraction,6.291854505609724e-05
1,1,RandomForest,reachable_fraction,-0.012496843400526406
1,1,RandomForest,exposed_fraction,0.009200310526284228
1,1,RandomForest,reachable_down_fraction,-0.005857994435185865
1,1,RandomForest,degraded_fraction,-0.02588672835363944
1,1,GradientBoosting,root_cpu,0.01078278541359042
1,1,GradientBoosting,root_errors,0.0012246354369159034
1,1,GradientBoosting,root_latency,0.03491563208986551
1,1,GradientBoosting,n_nodes,0.0
1,1,GradientBoosting,n_requires,-0.0024582720054715512
1,1,GradientBoosting,n_replicas,0.001639856780461561
1,1,GradientBoosting,mean_cpu,0.017239826839495376
1,1,GradientBoosting,max_cpu,0.031829112889788715
1,1,GradientBoosting,mean_errors,0.0068879221711282135
1,1,GradientBoosting,max_errors,-0.0003847995165699262
1,1,GradientBoosting,alarm_fraction,0.02100508150266613
1,1,GradientBoosting,root_down,0.0736815212464153
1,1,GradientBoosting,down_fraction,0.03025345762255538
1,1,GradientBoosting,reachable_fraction,0.02538406213357199
1,1,GradientBoosting,exposed_fraction,0.0
1,1,GradientBoosting,reachable_down_fraction,0.0
1,1,GradientBoosting,degraded_fraction,-0.0076798790351757145
1,2,LogisticRegression,root_cpu,-0.001831790676888656
1,2,LogisticRegression,root_errors,-0.011939117496200247
1,2,LogisticRegression,root_latency,0.029536010649309292
1,2,LogisticRegression,n_nodes,0.010023915552657395
1,2,LogisticRegression,n_requires,0.0359832620385487
1,2,LogisticRegression,n_replicas,0.0005423859401678296
1,2,LogisticRegression,mean_cpu,0.049738054964920675
