sample_id,n_nodes,input_facts,closure_facts,rounds,matches,seconds,derived_down,oracle_agreement
291,10,11,47,4,1028,0.0017804360004447517,1,1
292,10,10,45,4,909,0.0017177499994431855,0,1
293,10,13,66,5,1880,0.0032340399993699975,6,1
294,10,11,64,5,1715,0.0027422339999247924,8,1
295,10,14,74,4,1609,0.0025652430003901827,8,1
296,15,17,95,6,5141,0.007368273999418307,5,1
297,15,20,118,6,6539,0.00946775099964725,10,1
298,15,16,91,5,3876,0.0056001129996730015,6,1
299,15,16,90,5,3742,0.005402501000389748,4,1
300,15,18,106,6,5680,0.009161686999505037,8,1
301,15,17,84,5,3898,0.0054738990002078936,4,1
302,15,14,75,5,3016,0.004918214000099397,0,1
303,15,14,75,5,3016,0.0056042460000753636,0,1
304,12,11,46,4,1038,0.0018451000005370588,0,1
305,12,13,56,4,1358,0.0022620820000156527,3,1
306,12,11,46,4,1038,0.001813754000068002,0,1
307,12,15,70,4,1829,0.0029748530005235807,9,1
308,12,11,46,4,1038,0.0017921150001711794,0,1
309,12,13,54,4,1296,0.002175870999963081,2,1
310,12,12,50,4,1171,0.0019393039992792183,1,1
311,12,13,56,4,1392,0.002418386000499595,4,1
312,10,12,52,4,1216,0.0021045269995738636,3,1
313,10,12,48,3,782,0.0013361280007302412,2,1
314,10,11,44,3,660,0.001156996999270632,0,1
315,10,11,44,3,660,0.0011495689996081637,0,1
316,10,11,44,3,660,0.0011516719996507163,0,1
317,10,12,47,3,748,0.0012843530003010528,1,1
318,10,15,65,4,1661,0.002540888999646995,7,1
319,10,13,59,4,1398,0.0023860660003265366,5,1
320,18,21,90,4,3232,0.00470806400062429,0,1
321,18,28,131,5,7185,0.00974180699995486,11,1
322,18,29,123,4,5392,0.008424855999692227,11,1
323,18,24,115,4,4480,0.006515723999655165,9,1
324,18,27,132,5,7028,0.009642671000619885,13,1
325,18,23,94,4,3696,0.005172152999875834,2,1
326,18,24,119,5,6046,0.010097477000272193,10,1
327,18,25,130,5,6847,0.010006313999838312,13,1
328,14,21,82,5,3536,0.005333629000233486,7,1
329,14,18,86,4,2350,0.003928015999917989,9,1
330,14,17,77,5,2787,0.004532746000222687,5,1
331,14,17,72,4,1971,0.0032216210001934087,4,1
332,14,20,73,4,2371,0.004010430000562337,5,1
333,14,22,94,5,3998,0.005675552999491629,11,1
334,14,16,63,4,1671,0.0025983699997595977,0,1
335,14,17,69,4,1891,0.0029088809997119824,2,1
336,18,30,157,5,10405,0.013694618999579689,13,1
337,18,23,121,5,7328,0.00989400399976148,3,1
338,18,20,115,5,6182,0.008629278999251255,0,1
339,18,21,131,5,7003,0.01052714800061949,5,1
340,18,23,165,6,11441,0.015612952000083169,15,1
341,18,21,129,6,8655,0.011748535000151605,1,1
342,18,24,155,5,8574,0.012138736999986577,10,1
343,18,20,115,5,6182,0.009895959999994375,0,1
344,12,11,61,5,2264,0.0037119309999980032,0,1
345,12,12,73,6,3328,0.005491244999575429,2,1
346,12,11,61,5,2264,0.0038265000002866145,0,1
347,12,11,61,5,2264,0.00416203900022083,0,1
348,12,13,83,5,3094,0.005173175999516388,6,1
349,12,14,86,6,3987,0.006076527000004717,4,1
350,12,13,70,5,2746,0.0041238180001528235,2,1
351,12,11,61,5,2264,0.0034929439998450107,0,1
352,11,10,55,4,1332,0.0022472380005638115,0,1
353,11,10,55,4,1332,0.0023005950006336207,0,1
354,11,11,57,4,1487,0.003229151999221358,1,1
355,11,11,66,5,2071,0.003536469000209763,1,1
356,11,11,57,4,1487,0.0024671729997862712,1,1
357,11,10,55,4,1332,0.002450470999974641,0,1
358,11,11,65,4,1561,0.0027307079999445705,2,1
359,11,11,65,4,1561,0.0026092549996974412,2,1
360,13,17,68,4,1869,0.002964170999803173,1,1
361,13,17,72,4,1978,0.0034102569998140098,3,1
362,13,16,64,4,1707,0.002576011000201106,0,1
363,13,18,70,4,2031,0.0030180869998730486,2,1
364,13,21,94,5,3847,0.005972259999907692,10,1
365,13,19,85,5,3379,0.005049826999311335,8,1
366,13,20,98,5,3888,0.005526314999769966,12,1
367,13,18,72,4,2091,0.003401382999982161,3,1
368,12,11,54,4,1496,0.0023872140000094078,0,1
369,12,11,54,4,1496,0.0023533440007668105,0,1
370,12,13,68,4,1852,0.002885549999518844,2,1
371,12,15,76,5,2934,0.004314740000154416,4,1
372,12,12,58,4,1731,0.0029774290005661896,2,1
373,12,16,71,4,2418,0.0035826130006171297,6,1
374,12,13,61,4,1897,0.0028925990000061574,3,1
375,12,12,56,4,1662,0.002613646000099834,1,1
376,14,15,76,4,2195,0.00337905300057173,3,1
377,14,16,98,5,3837,0.005570147000071302,9,1
378,14,14,66,4,1893,0.002883847000703099,0,1
379,14,17,99,5,4084,0.006149574999653851,11,1
380,14,14,66,4,1893,0.003937491000215232,0,1
381,14,16,78,4,2390,0.0038210330003494164,4,1
382,14,19,91,5,4153,0.005924456000684586,8,1
383,14,16,74,4,2265,0.0033663920003164094,2,1
384,15,20,109,6,7690,0.010797680999530712,3,1
385,15,17,102,6,6394,0.00919165499999508,0,1
386,15,19,130,7,9002,0.012970583000424085,2,1
387,15,17,102,6,6394,0.010567742000603175,0,1
388,15,18,112,6,6982,0.010715436000282352,2,1
389,15,20,153,6,9134,0.012708298000688956,12,1
390,15,19,110,6,7403,0.010180447000493587,3,1
391,15,17,102,6,6394,0.009748906000822899,0,1
392,17,20,105,5,5975,0.008259205000285874,4,1
393,17,20,113,5,5857,0.0081383270007791,3,1
394,17,21,113,5,6459,0.009686431000773155,6,1
395,17,18,101,5,5287,0.00781367599938676,2,1
396,17,21,115,5,6187,0.0086468520003109,4,1
397,17,22,124,5,6697,0.00921636800012493,6,1
398,17,24,132,5,7616,0.0116990110000188,9,1
399,17,17,93,5,4807,0.00694534800004476,0,1
400,17,18,106,6,5389,0.007657537000341108,6,1
401,17,21,112,6,6625,0.010893634999774804,9,1
402,17,17,83,5,3494,0.005195755999920948,0,1
403,17,24,135,6,8335,0.011489784000332293,17,1
404,17,20,102,5,4594,0.006479786999989301,6,1
405,17,20,98,5,4646,0.007348815000113973,6,1
406,17,19,96,5,4219,0.006285315999775776,4,1
407,17,20,105,5,4646,0.006860169999526988,6,1
408,12,14,62,5,2065,0.006044145000487333,1,1
409,12,14,67,5,2252,0.0038188880007510306,4,1
410,12,16,83,5,2692,0.005126897000081954,6,1
411,12,14,67,5,2184,0.0038680259995089727,3,1
412,12,13,59,5,1871,0.0032325410002158605,0,1
413,12,16,94,6,3856,0.006185985999763943,11,1
414,12,14,74,5,2286,0.0036738710005010944,5,1
415,12,14,63,5,2133,0.0035164209994036355,2,1
416,15,18,101,5,4545,0.006404317000487936,14,1
417,15,19,74,4,2792,0.004561362999993435,5,1
418,15,15,63,4,2040,0.003811781999502273,1,1
419,15,18,76,4,2686,0.004555182999865792,5,1
420,15,17,77,4,2550,0.004275274999599787,5,1
421,15,16,81,4,2407,0.003951560000132304,4,1
422,15,18,94,5,4106,0.006235245000425493,9,1
423,15,15,64,4,2040,0.003248390999942785,1,1
424,11,14,63,4,1686,0.00327088999983971,2,1
425,11,14,61,4,1629,0.0030493809999825316,1,1
426,11,15,64,4,1784,0.003078311000535905,2,1
427,11,13,59,4,1474,0.0024696589998711715,0,1
428,11,16,71,4,2034,0.003108203999545367,5,1
429,11,15,66,4,1841,0.0028892000000269036,3,1
430,11,14,65,4,1724,0.002673937000508886,3,1
431,11,13,59,4,1474,0.002472219000082987,0,1
432,17,16,88,5,4235,0.006107575999521941,0,1
433,17,18,121,6,6998,0.011242092000429693,6,1
434,17,18,113,6,6749,0.009612230000129784,5,1
435,17,17,97,5,4562,0.006588696999642707,1,1
436,17,20,107,5,5743,0.009715928999867174,6,1
437,17,16,88,5,4235,0.006351525999889418,0,1
438,17,17,90,5,4552,0.008947476000685128,1,1
439,17,17,92,5,4672,0.006798506999984966,2,1
440,15,16,72,6,3307,0.004940496999552124,0,1
441,15,18,76,6,3877,0.006261461999201856,2,1
442,15,18,80,6,4057,0.0057955840002250625,4,1
443,15,16,72,6,3307,0.004928129000290937,0,1
444,15,19,89,6,4390,0.006233930999769655,5,1
445,15,18,76,6,3877,0.0070541079994654865,2,1
446,15,20,103,7,6118,0.009164604999568837,9,1
447,15,19,85,6,4342,0.006215465999957814,5,1
448,17,21,106,5,5432,0.007478767000066,3,1
449,17,22,102,5,5756,0.007815773999936937,4,1
450,17,20,98,5,5218,0.008170679000613745,3,1
451,17,22,103,5,5880,0.009109077000175603,5,1
452,17,19,96,5,4779,0.007034981999822776,1,1
453,17,19,94,5,4779,0.006737937999787391,1,1
454,17,19,95,5,4779,0.006952600000659004,1,1
455,17,18,91,5,4460,0.0067599730000438285,0,1
456,16,18,92,5,3811,0.005754580999564496,5,1
457,16,16,70,4,2175,0.0033978520004893653,0,1
458,16,19,89,4,3012,0.004390560000501864,6,1
459,16,16,70,4,2175,0.0033311670003968175,0,1
460,16,17,72,4,2369,0.00376512700040621,1,1
461,16,18,78,4,2719,0.004223679999995511,4,1
462,16,18,92,5,3811,0.006254472000364331,5,1
463,16,23,103,4,3878,0.005372169999645848,10,1
464,16,20,121,5,6944,0.0095585460003349,6,1
465,16,22,116,5,7583,0.010343244000068808,8,1
466,16,17,112,5,5620,0.00832969899965974,2,1
467,16,15,91,5,4894,0.006924371999957657,0,1
468,16,19,119,5,6542,0.00909694700021646,5,1
469,16,19,101,5,6306,0.009124131000135094,4,1
470,16,18,117,6,8058,0.011114271000224107,5,1
471,16,16,109,5,5405,0.008143062999806716,2,1
472,13,16,75,4,2219,0.003787470000133908,6,1
473,13,15,68,4,1956,0.0032570749999649706,4,1
474,13,13,61,4,1722,0.0026970959997925092,3,1
475,13,15,88,5,3235,0.005461099999592989,10,1
476,13,15,65,4,1972,0.0029978720003782655,4,1
477,13,12,60,4,1564,0.0024642959997436265,2,1
478,13,11,52,4,1340,0.002198063000832917,0,1
479,13,13,68,4,1656,0.0026080530005856417,2,1
480,10,11,49,4,1046,0.0017592559997865465,2,1
481,10,10,41,4,873,0.0014838819997748942,0,1
482,10,10,41,4,873,0.0015938100004859734,0,1
483,10,13,62,5,1836,0.0054532949998247204,6,1
484,10,13,63,5,1833,0.0032352419993912918,6,1
485,10,14,52,4,1345,0.0021891850001338753,4,1
486,10,10,41,4,873,0.0015864229999351664,0,1
487,10,12,58,5,1675,0.0028020739991916344,5,1
488,15,23,98,4,3382,0.004853942000409006,10,1
489,15,18,83,4,2385,0.003587537000385055,4,1
490,15,19,85,4,2638,0.004229775000567315,7,1
491,15,23,90,4,3208,0.0048873229998207535,9,1
492,15,19,73,4,2316,0.003918220999366895,2,1
493,15,18,69,4,2139,0.003454051000517211,1,1
494,15,18,78,4,2392,0.0036764810001841397,5,1
495,15,20,80,4,2562,0.003756340999643726,4,1
496,13,13,86,6,4060,0.005850618999829749,3,1
497,13,15,105,6,5049,0.007764074999613513,7,1
498,13,13,82,5,3134,0.004801910999958636,3,1
499,13,13,84,5,3060,0.004560933999528061,2,1
500,13,11,68,5,2536,0.003834023999843339,0,1
501,13,17,113,6,5748,0.0079764249994696,9,1
502,13,14,94,6,4576,0.00665263400060212,5,1
503,13,12,80,5,2793,0.0053232420004860614,1,1
504,16,19,82,5,3390,0.00535702900015167,0,1
505,16,20,84,5,3653,0.005260953000288282,1,1
506,16,21,88,5,3926,0.00583267000001797,2,1
507,16,20,98,6,5354,0.007435200000145414,7,1
508,16,19,82,5,3390,0.005326026999682654,0,1
509,16,21,86,5,3916,0.00559342300039134,2,1
510,16,24,118,6,7192,0.009959371999684663,14,1
511,16,22,112,6,6319,0.008836701999825891,10,1
512,11,13,49,4,1159,0.0018578190001790063,3,1
513,11,11,42,3,631,0.0010746159996415372,1,1
514,11,12,54,4,1189,0.002084899999317713,6,1
515,11,14,59,4,1396,0.002604256000267924,6,1
516,11,12,59,4,1259,0.002362492999964161,7,1
517,11,11,42,3,631,0.0011333369993735687,1,1
518,11,10,38,3,548,0.0010250960003759246,0,1
519,11,10,38,3,548,0.001015044000268972,0,1
520,10,8,32,3,420,0.0008176060000550933,0,1
521,10,10,37,3,560,0.0009729180001158966,2,1
522,10,8,32,3,420,0.0008281880000140518,0,1
523,10,8,32,3,420,0.0008610279992353753,0,1
524,10,9,36,3,493,0.0008944340006564744,1,1
525,10,9,34,3,490,0.0009532750000289525,1,1
526,10,10,36,3,560,0.0009532509993732674,2,1
527,10,9,34,3,490,0.000866929999574495,1,1
528,12,12,69,6,3183,0.004827177000152005,1,1
529,12,12,81,7,4220,0.006407935999959591,3,1
530,12,15,95,7,5046,0.009888142999443517,4,1
531,12,12,81,7,4220,0.006934490999810805,3,1
532,12,13,87,6,3609,0.005638932999318058,3,1
533,12,11,67,6,2896,0.004512753999733832,0,1
534,12,13,82,6,3575,0.005422123999778705,3,1
535,12,12,81,7,4220,0.006630769000366854,3,1
536,10,11,59,5,1911,0.0032902559996728087,4,1
537,10,11,55,5,1820,0.0029263890000947868,3,1
538,10,8,43,5,1301,0.0022251539994613267,0,1
539,10,9,46,5,1474,0.002448734999234148,1,1
540,10,9,45,5,1474,0.0024339020001207246,1,1
541,10,8,43,5,1301,0.0022257769996940624,0,1
542,10,9,45,5,1474,0.0025406000004295493,1,1
543,10,11,53,5,1820,0.0028417359999366454,3,1
544,10,14,51,4,1192,0.0020201079996695626,8,1
545,10,12,48,4,937,0.0016934270006458974,4,1
546,10,10,36,3,483,0.0015910239999357145,1,1
547,10,10,35,3,483,0.0009270900000046822,1,1
548,10,10,36,3,483,0.0010225519999949029,1,1
549,10,10,45,4,786,0.001577428000018699,3,1
550,10,9,33,3,416,0.0008882849997462472,0,1
551,10,11,47,4,881,0.0015452830002686824,4,1
552,17,20,128,6,8339,0.01174901200010936,10,1
553,17,18,96,5,4901,0.006903675999637926,0,1
554,17,21,107,5,5933,0.00961282400021446,3,1
555,17,25,141,6,9983,0.013957205000224349,11,1
556,17,22,128,5,6705,0.009329981000519183,7,1
557,17,18,96,5,4901,0.007672123000702413,0,1
558,17,18,96,5,4901,0.007180682000580418,0,1
559,17,19,125,6,8061,0.011352354000337073,11,1
560,14,13,52,4,1350,0.0021543550001297262,0,1
561,14,14,64,4,1512,0.0025971979994210415,1,1
562,14,15,56,4,1650,0.002764437999758229,2,1
563,14,14,64,5,2089,0.0034042990000671125,2,1
564,14,13,52,4,1350,0.002866063999135804,0,1
565,14,13,52,4,1350,0.002593979999801377,0,1
566,14,17,63,4,2013,0.0030706620000273688,5,1
567,14,16,68,4,1836,0.003049040000405512,3,1
568,14,16,89,5,3920,0.008599494000009145,0,1
569,14,25,163,6,9584,0.01514375300030224,14,1
570,14,16,89,5,3920,0.006161648999295721,0,1
571,14,23,135,6,8340,0.013057302000561322,10,1
572,14,19,111,6,6575,0.010623596999721485,5,1
573,14,19,114,6,6687,0.00957537000067532,6,1
574,14,19,119,6,6715,0.009578899000189267,6,1
575,14,16,89,5,3920,0.0059410270005173516,0,1
576,18,22,105,5,5252,0.007295205000446003,5,1
577,18,26,136,6,8749,0.011743555000066408,13,1
578,18,26,157,6,9391,0.015368458000011742,18,1
579,18,20,97,5,4535,0.006437657999413204,2,1
580,18,21,101,5,4846,0.00668860699988727,3,1
581,18,23,124,5,5992,0.008483044000058726,11,1
582,18,22,102,5,5129,0.007396136000352271,4,1
583,18,25,148,6,9051,0.012185728000076779,17,1
584,10,11,57,4,1338,0.0022183749997566338,2,1
585,10,9,44,4,1048,0.0019349260001035873,0,1
586,10,10,46,4,1185,0.0019861569999193307,1,1
587,10,12,77,5,2527,0.0039055739998730132,9,1
588,10,13,62,4,1612,0.0030628770000475924,4,1
589,10,9,44,4,1048,0.0019407280005907523,0,1
590,10,11,51,4,1330,0.003373378000105731,2,1
591,10,10,46,4,1185,0.0019415519991525798,1,1
592,13,13,58,4,1426,0.0022991519999777665,0,1
593,13,15,68,4,1798,0.00279123400014214,3,1
594,13,18,80,5,3005,0.004426567999871622,5,1
595,13,14,76,5,2431,0.00429419899955974,6,1
596,13,13,58,4,1426,0.002448950000143668,0,1
597,13,13,58,4,1426,0.0023393709998345003,0,1
598,13,16,86,5,2855,0.004676974000176415,7,1
599,13,14,65,4,1642,0.0027006439995602705,2,1
600,12,16,101,5,3961,0.005995053000333428,10,1
601,12,16,81,5,3371,0.004976169000656228,4,1
602,12,12,65,5,2411,0.003732319999471656,0,1
603,12,15,95,5,3336,0.004969068000718835,5,1
604,12,12,65,5,2411,0.00407044700023107,0,1
605,12,12,65,5,2411,0.00378002999968885,0,1
606,12,12,65,5,2411,0.003723081000316597,0,1
607,12,12,65,5,2411,0.003855900000417023,0,1
608,10,11,49,3,769,0.0014054839994059876,3,1
609,10,14,56,3,1054,0.0017435649997423752,6,1
610,10,11,44,3,713,0.0012766099998771097,1,1
611,10,12,51,4,1181,0.001980256000024383,2,1
612,10,13,61,4,1487,0.002383785999882093,6,1
613,10,11,49,3,769,0.0014121549993433291,3,1
614,10,14,69,4,1733,0.0028325809998932527,8,1
615,10,11,44,3,713,0.0012892820004708483,1,1
616,18,20,117,5,7143,0.013370974999816099,0,1
617,18,20,117,5,7143,0.010391484999672684,0,1
618,18,22,136,5,8247,0.01248962899990147,4,1
619,18,22,138,5,8667,0.012748942999678547,6,1
620,18,23,183,6,12887,0.017960488000426267,15,1
621,18,20,117,5,7143,0.01008391599953029,0,1
622,18,21,134,5,7828,0.011061144999985117,3,1
623,18,24,129,5,9123,0.012545172999125498,6,1
624,14,14,66,5,2617,0.004335287000685639,0,1
625,14,19,88,5,3872,0.0058235500000591855,5,1
626,14,18,84,5,3621,0.005269348999718204,4,1
627,14,14,66,5,2617,0.003933140999833995,0,1
628,14,16,71,5,3099,0.004834803999983706,2,1
629,14,18,83,5,3677,0.005922575000113284,5,1
630,14,15,69,5,2858,0.005197782999857736,1,1
631,14,15,70,5,2863,0.0048074120004457654,1,1
632,17,17,86,4,3263,0.0052478859997791005,2,1
633,17,17,86,4,3263,0.004699917999460013,2,1
634,17,16,81,4,2931,0.004296086000067589,0,1
635,17,20,115,5,5799,0.008200414000384626,8,1
636,17,18,106,5,5014,0.007139846999962174,5,1
637,17,18,91,4,3419,0.004898598000181664,2,1
638,17,18,85,4,3403,0.007398853999802668,2,1
639,17,21,102,4,4230,0.005894757000532991,6,1
640,16,21,105,5,5344,0.007763640000121086,6,1
641,16,16,78,4,2747,0.004002148999461497,1,1
642,16,16,89,4,2950,0.004325400999732665,4,1
643,16,20,116,5,5560,0.009022457999890321,9,1
644,16,17,81,4,2964,0.00430102199970861,2,1
645,16,15,76,4,2530,0.0051301610001246445,0,1
646,16,18,93,4,3384,0.005046811000283924,6,1
647,16,17,83,4,3051,0.004450871000699408,3,1
648,15,15,82,4,2455,0.003711198000019067,5,1
649,15,17,89,4,2833,0.004108559000087553,7,1
650,15,17,85,5,3612,0.005276754000078654,3,1
651,15,18,92,5,4002,0.005887039999834087,5,1
652,15,19,109,5,4885,0.0069396789995153085,12,1
653,15,15,76,4,2359,0.003465390000201296,3,1
654,15,15,75,4,2215,0.0035558540002966765,1,1
655,15,15,72,4,2215,0.0032995190003930475,1,1
656,17,18,104,6,6274,0.009133227000347688,1,1
657,17,19,94,5,5536,0.008680433000336052,4,1
658,17,17,86,5,4588,0.008093170000393002,0,1
659,17,18,95,5,4922,0.006900078999933612,1,1
660,17,19,111,6,6896,0.011830486999315326,3,1
661,17,24,133,6,9805,0.014055635000659095,11,1
662,17,24,149,6,10280,0.014920008999979473,13,1
663,17,18,90,5,4927,0.007409390000248095,1,1
664,13,17,99,5,3982,0.005979542999739351,5,1
665,13,16,82,5,3679,0.005283954000333324,4,1
666,13,14,75,5,3077,0.0046901829991838895,1,1
667,13,13,73,5,2822,0.004170830000475689,0,1
668,13,13,73,5,2822,0.004621908999979496,0,1
669,13,14,75,5,3077,0.004883146000793204,1,1
670,13,15,97,6,4892,0.007227280999359209,7,1
671,13,13,73,5,2822,0.005250931999398745,0,1
672,14,14,89,5,3928,0.005929030999141105,1,1
673,14,15,84,5,4223,0.008064676999310905,2,1
674,14,19,112,5,5641,0.007886199000495253,7,1
675,14,15,96,6,5632,0.00830040100026963,3,1
676,14,16,106,5,4821,0.006834318999608513,5,1
677,14,14,94,6,5076,0.007781649999742513,1,1
678,14,15,87,5,4339,0.00616207100028987,3,1
679,14,13,80,5,3623,0.005175473999770475,0,1
680,14,19,101,5,4266,0.006047558000318531,6,1
681,14,17,86,5,3496,0.004990774000361853,1,1
682,14,18,98,5,3980,0.005933035000452946,5,1
683,14,20,120,6,6345,0.009510781000244606,12,1
684,14,20,101,5,4400,0.006252510999729566,5,1
685,14,22,127,6,7107,0.010100032999616815,12,1
686,14,18,88,5,3760,0.0055854800002634875,2,1
687,14,17,93,5,3662,0.005899566000152845,3,1
688,15,17,99,5,4063,0.006158455000331742,4,1
689,15,17,82,4,2755,0.00397581800007174,2,1
690,15,21,121,5,5593,0.008290674999443581,11,1
691,15,20,88,4,3301,0.0046660569996674894,4,1
692,15,17,92,5,3961,0.006184713000038755,4,1
693,15,16,78,4,2469,0.00403783499950805,0,1
694,15,17,87,4,2816,0.00414440199983801,3,1
695,15,18,93,5,4173,0.006183563999911712,4,1
696,14,19,83,4,2928,0.004144943000028434,4,1
697,14,16,79,4,2496,0.003756500000235974,3,1
698,14,15,72,4,2152,0.0031900089998089243,0,1
699,14,19,83,4,2928,0.004224237000016728,4,1
700,14,17,79,4,2540,0.003720350000548933,2,1
701,14,16,74,4,2346,0.0035544120000849944,1,1
702,14,15,72,4,2152,0.003273739000178466,0,1
703,14,19,110,5,4674,0.006584568000107538,10,1
704,17,19,99,6,6259,0.011312331999761227,1,1
705,17,21,108,6,7240,0.01089848300034646,4,1
706,17,23,129,6,8867,0.012181016999420535,13,1
707,17,24,153,7,11723,0.01711985600013577,14,1
708,17,18,97,6,5855,0.00845961599952716,0,1
709,17,21,142,7,10595,0.014233388000320701,13,1
710,17,18,97,6,5855,0.008642617999612412,0,1
711,17,21,129,6,7970,0.011139180999634846,9,1
712,12,12,45,3,707,0.0012051130006511812,0,1
713,12,15,78,4,1952,0.0030122019998088945,12,1
714,12,13,54,4,1248,0.001990560999729496,2,1
715,12,15,54,3,989,0.0016617480005152174,3,1
716,12,17,65,4,1852,0.006514576999506971,7,1
717,12,13,48,3,798,0.0014201609992596786,1,1
718,12,12,45,3,707,0.0015352339996752562,0,1
719,12,12,45,3,707,0.001249482999810425,0,1
720,16,19,114,6,6820,0.01015316899975005,9,1
721,16,18,94,5,4616,0.006671563000054448,4,1
722,16,17,90,5,4235,0.006475193000369472,2,1
723,16,17,86,5,4123,0.005841623000378604,1,1
724,16,19,118,6,6852,0.009691304000625678,9,1
725,16,16,84,5,3826,0.0054822419997435645,0,1
726,16,19,114,5,5251,0.0075356409997766605,8,1
727,16,16,84,5,3826,0.005590001000200573,0,1
728,13,17,77,4,2544,0.00387261000014405,6,1
729,13,14,61,4,1779,0.0028619250006158836,0,1
730,13,15,63,4,1955,0.003098211999713385,1,1
731,13,16,68,4,2131,0.0031679280000389554,2,1
732,13,16,67,4,2131,0.003880320000462234,2,1
733,13,19,79,4,2803,0.004153413000494766,7,1
734,13,17,71,4,2319,0.0037062259998492664,3,1
735,13,14,61,4,1779,0.00303374699979031,0,1
736,12,12,68,5,2547,0.004551230000288342,0,1
737,12,14,83,5,3296,0.0049671540000417735,5,1
738,12,15,93,5,3498,0.005280874000163749,5,1
