repeat,fold,model,feature,f1_decrease
1,0,RandomForest,max_errors,0.0015855091615309218
1,0,RandomForest,alarm_fraction,-0.016855506471324295
1,0,RandomForest,root_down,-0.0015736631731343986
1,0,RandomForest,down_fraction,0.0
1,0,RandomForest,reachable_fraction,0.0026435086960111356
1,0,RandomForest,exposed_fraction,-0.0005245543910447995
1,0,RandomForest,reachable_down_fraction,0.0
1,0,RandomForest,degraded_fraction,-0.013890862244828106
1,0,GradientBoosting,root_cpu,0.01491251699975186
1,0,GradientBoosting,root_errors,0.012790532041871952
1,0,GradientBoosting,root_latency,-0.004051927256892666
1,0,GradientBoosting,n_nodes,0.0
1,0,GradientBoosting,n_requires,-0.008046025797064574
1,0,GradientBoosting,n_replicas,0.0
1,0,GradientBoosting,mean_cpu,-0.001347534238146116
1,0,GradientBoosting,max_cpu,0.005595505085845609
1,0,GradientBoosting,mean_errors,-0.0013119650423572364
1,0,GradientBoosting,max_errors,0.0
1,0,GradientBoosting,alarm_fraction,0.0
1,0,GradientBoosting,root_down,0.0
1,0,GradientBoosting,down_fraction,-0.002021301357219174
1,0,GradientBoosting,reachable_fraction,0.0069433738143525785
1,0,GradientBoosting,exposed_fraction,0.003839486884521459
1,0,GradientBoosting,reachable_down_fraction,0.0
1,0,GradientBoosting,degraded_fraction,0.0020155813003531753
1,1,LogisticRegression,root_cpu,0.008619927678182723
1,1,LogisticRegression,root_errors,0.012047782534119533
1,1,LogisticRegression,root_latency,-0.014223894141045301
1,1,LogisticRegression,n_nodes,0.060903666796177834
1,1,LogisticRegression,n_requires,-0.009762171838792836
1,1,LogisticRegression,n_replicas,0.028519582521517872
1,1,LogisticRegression,mean_cpu,-0.017497025969286817
1,1,LogisticRegression,max_cpu,-0.01723105792694457
1,1,LogisticRegression,mean_errors,-0.011298672425711883
1,1,LogisticRegression,max_errors,-0.02906889110430111
1,1,LogisticRegression,alarm_fraction,-0.017605394913875878
1,1,LogisticRegression,root_down,0.0019459205243619326
1,1,LogisticRegression,down_fraction,-0.01599568073276277
1,1,LogisticRegression,reachable_fraction,-0.02366210459485596
1,1,LogisticRegression,exposed_fraction,-0.011000882025981188
1,1,LogisticRegression,reachable_down_fraction,-0.011488638479241642
1,1,LogisticRegression,degraded_fraction,-0.014057163994785996
1,1,RandomForest,root_cpu,0.027606789123864994
1,1,RandomForest,root_errors,0.009960539991679155
1,1,RandomForest,root_latency,0.01840452608257666
1,1,RandomForest,n_nodes,0.0
1,1,RandomForest,n_requires,0.019162803032967485
1,1,RandomForest,n_replicas,0.00920226304128833
1,1,RandomForest,mean_cpu,0.01840452608257666
1,1,RandomForest,max_cpu,0.027606789123864994
1,1,RandomForest,mean_errors,0.00920226304128833
1,1,RandomForest,max_errors,0.018937584002651293
1,1,RandomForest,alarm_fraction,0.00920226304128833
1,1,RandomForest,root_down,0.00920226304128833
1,1,RandomForest,down_fraction,0.00920226304128833
1,1,RandomForest,reachable_fraction,0.027606789123864994
1,1,RandomForest,exposed_fraction,0.00920226304128833
1,1,RandomForest,reachable_down_fraction,0.0
1,1,RandomForest,degraded_fraction,0.021515198775620192
1,1,GradientBoosting,root_cpu,-0.0015991737602238931
1,1,GradientBoosting,root_errors,-0.001066115840149262
1,1,GradientBoosting,root_latency,-0.0015991737602238931
1,1,GradientBoosting,n_nodes,0.0
1,1,GradientBoosting,n_requires,-0.016667808119440835
1,1,GradientBoosting,n_replicas,-0.000533057920074631
1,1,GradientBoosting,mean_cpu,0.0
1,1,GradientBoosting,max_cpu,-0.0015991737602238931
1,1,GradientBoosting,mean_errors,-0.001066115840149262
1,1,GradientBoosting,max_errors,-0.0015991737602238931
1,1,GradientBoosting,alarm_fraction,0.0
1,1,GradientBoosting,root_down,0.0
1,1,GradientBoosting,down_fraction,0.0
1,1,GradientBoosting,reachable_fraction,0.0
1,1,GradientBoosting,exposed_fraction,0.0
1,1,GradientBoosting,reachable_down_fraction,0.0
1,1,GradientBoosting,degraded_fraction,0.0
1,2,LogisticRegression,root_cpu,-0.03388345097882776
1,2,LogisticRegression,root_errors,-0.02795199981878967
1,2,LogisticRegression,root_latency,-0.013029416976785427
1,2,LogisticRegression,n_nodes,0.049884861088736875
1,2,LogisticRegression,n_requires,0.021427936668548735
1,2,LogisticRegression,n_replicas,0.05156607943611732
1,2,LogisticRegression,mean_cpu,0.0003652017466506674
1,2,LogisticRegression,max_cpu,-0.0002606282269524233
1,2,LogisticRegression,mean_errors,-0.026750883817425113
1,2,LogisticRegression,max_errors,-0.011484197959985676
1,2,LogisticRegression,alarm_fraction,0.00898911816506176
1,2,LogisticRegression,root_down,-0.021427814587054634
1,2,LogisticRegression,down_fraction,-0.046945486983080986
1,2,LogisticRegression,reachable_fraction,-0.033432921324740995
1,2,LogisticRegression,exposed_fraction,-0.0013993231402952648
1,2,LogisticRegression,reachable_down_fraction,-0.01268520124435272
1,2,LogisticRegression,degraded_fraction,-0.021819415466936404
1,2,RandomForest,root_cpu,0.0
1,2,RandomForest,root_errors,0.0
1,2,RandomForest,root_latency,0.0
1,2,RandomForest,n_nodes,0.0
1,2,RandomForest,n_requires,0.0
