sample_id,n_nodes,input_facts,closure_facts,rounds,matches,seconds,derived_down,oracle_agreement
276,17,20,160,5,9995,0.013216760999966937,11,1
277,17,16,110,5,6950,0.010540250999838463,1,1
278,17,15,107,5,6530,0.009393948999786517,0,1
279,17,22,148,5,9868,0.013570804999289976,8,1
280,12,11,61,4,1729,0.0028310580000834307,1,1
281,12,13,75,5,2828,0.0041962389996115235,3,1
282,12,13,74,4,2232,0.003262391000134812,5,1
283,12,14,84,5,3372,0.005462121999698866,7,1
284,12,15,76,5,3406,0.004874738000580692,6,1
285,12,13,62,4,2071,0.002982473000884056,3,1
286,12,10,55,4,1552,0.002401876000476477,0,1
287,12,10,55,4,1552,0.0026399170001241146,0,1
288,17,21,149,6,10325,0.014125357000011718,11,1
289,17,17,115,6,7564,0.010804530000314116,3,1
290,17,15,94,5,4994,0.007156009000027552,0,1
291,17,16,111,6,7110,0.009990792999815312,2,1
292,17,20,138,6,9372,0.013663090000591183,8,1
293,17,16,101,5,5351,0.00722965299974021,1,1
294,17,17,102,5,5708,0.007844294000278751,2,1
295,17,18,117,6,8018,0.011843872000099509,4,1
296,17,16,100,5,5551,0.0075291550001566065,2,1
297,17,21,135,5,8276,0.010949852000521787,12,1
298,17,16,104,5,5413,0.007417359000100987,1,1
299,17,20,128,6,8880,0.012473382000280253,5,1
300,17,17,104,5,5784,0.008168432999809738,2,1
301,17,17,95,5,5764,0.009804450000046927,2,1
302,17,17,99,5,5774,0.009575064999808092,2,1
303,17,16,95,5,5403,0.007979940000041097,1,1
304,12,11,56,4,1718,0.002804546000334085,0,1
305,12,11,56,4,1718,0.002653238999300811,0,1
306,12,13,73,4,2271,0.0033480719994258834,4,1
307,12,13,74,5,2912,0.0042661600000428734,3,1
308,12,12,59,4,1902,0.0031333619999713846,1,1
309,12,13,63,4,2094,0.003152100999614049,2,1
310,12,12,70,5,2551,0.003950708000047598,1,1
311,12,11,56,4,1718,0.0025979299998653005,0,1
312,17,18,117,5,5404,0.0076007540001228335,4,1
313,17,17,103,5,4938,0.0067479990002539125,2,1
314,17,22,121,5,7050,0.01222762799989141,10,1
315,17,20,99,5,5808,0.00817703899974731,4,1
316,17,22,137,6,9344,0.012850050999986706,12,1
317,17,18,95,5,5140,0.008825277000141796,2,1
318,17,19,106,5,5622,0.007721715000116092,4,1
319,17,18,110,6,7086,0.009392279000167036,5,1
320,10,8,50,4,1282,0.0020120569997743587,0,1
321,10,10,64,5,2206,0.0033300310005870415,2,1
322,10,9,63,5,1986,0.0032718009997552144,1,1
323,10,8,50,4,1282,0.0021569990003627026,0,1
324,10,10,56,4,1600,0.0024816370005282806,2,1
325,10,8,50,4,1282,0.002065925999886531,0,1
326,10,10,68,5,2302,0.0034367719999863766,3,1
327,10,12,67,4,1934,0.003132382999865513,4,1
328,16,18,108,6,6638,0.009147123000730062,5,1
329,16,17,111,5,5166,0.0072607820002303924,6,1
330,16,16,93,5,4414,0.006745016999957443,2,1
331,16,14,80,5,3794,0.005244126999969012,0,1
332,16,18,119,5,5668,0.008818862000225636,9,1
333,16,17,102,6,6487,0.011154791000080877,6,1
334,16,18,101,5,5054,0.006977240999731293,4,1
335,16,20,118,5,6194,0.008176747000106843,9,1
336,13,14,61,4,1924,0.0028111310002714163,1,1
337,13,16,80,4,2450,0.0035252400002718787,5,1
338,13,16,82,5,3446,0.004976486000487057,7,1
339,13,15,92,5,3762,0.0056830130006346735,11,1
340,13,13,59,4,1746,0.0026373999999123043,0,1
341,13,17,86,4,2856,0.003991985000538989,8,1
342,13,17,82,4,2638,0.003765095999369805,6,1
343,13,14,61,4,1924,0.002841137000359595,1,1
344,12,11,76,5,3153,0.004494593999879726,1,1
345,12,16,109,4,3617,0.0050582579997353605,9,1
346,12,11,80,4,2254,0.003277847000390466,1,1
347,12,13,95,5,3737,0.00906771099926118,3,1
348,12,13,109,5,4136,0.006106883000029484,7,1
349,12,11,71,4,2246,0.0036677949992736103,1,1
350,12,12,88,5,3460,0.005204518000027747,2,1
351,12,11,75,4,2254,0.003396551999685471,1,1
352,17,19,134,5,7367,0.010900711999966006,9,1
353,17,20,141,5,7622,0.011286934000054316,8,1
354,17,17,100,5,5770,0.007692079000662488,1,1
355,17,22,149,5,8729,0.012315113000113342,14,1
356,17,18,105,5,6150,0.008527644999958284,2,1
357,17,20,124,5,6940,0.00927517599939165,4,1
358,17,19,126,5,6828,0.01061256799948751,5,1
359,17,19,111,6,8556,0.011944892999963486,4,1
360,12,13,77,4,2457,0.0035169539996786625,3,1
361,12,12,72,4,2245,0.0033029579999492853,2,1
362,12,14,87,5,3903,0.0054789989999335376,7,1
363,12,12,71,4,2237,0.0046488569996654405,2,1
364,12,10,63,4,1845,0.0027549840006031445,0,1
365,12,15,107,5,4123,0.005913670999689202,7,1
366,12,14,93,5,3872,0.005399308999585628,6,1
367,12,10,63,4,1845,0.0027561309998418437,0,1
368,13,13,83,4,3096,0.004291639999792096,2,1
369,13,13,85,4,3096,0.004342107999946165,2,1
370,13,13,97,5,4321,0.0065131499995914055,2,1
371,13,11,77,4,2620,0.0038083700001152465,0,1
372,13,15,105,5,5005,0.007330415000069479,4,1
373,13,13,84,4,3088,0.004323182000007364,2,1
374,13,12,88,5,3994,0.0056266000001414795,1,1
375,13,14,109,5,4673,0.006858899000690144,3,1
376,18,20,175,7,15262,0.020532879000711546,9,1
377,18,21,180,6,14162,0.019622238999545516,15,1
378,18,19,140,6,11425,0.014475790999313176,6,1
379,18,19,140,6,11015,0.015330977000303392,4,1
380,18,22,165,6,13439,0.01756621999993513,10,1
381,18,25,162,6,14478,0.018459056000210694,10,1
382,18,19,130,6,10808,0.013968374000796757,3,1
383,18,18,141,6,10648,0.015182262000053015,4,1
384,17,20,140,5,8276,0.011309509000057005,4,1
385,17,20,136,5,8256,0.010823227999935625,4,1
386,17,18,122,5,7414,0.010734323000178847,2,1
387,17,19,136,5,8017,0.011073581000346167,4,1
388,17,17,128,5,7137,0.009490636000009545,2,1
389,17,18,117,5,7404,0.011426654999922903,2,1
390,17,19,118,5,7815,0.011344626000209246,3,1
391,17,19,131,5,7845,0.010590044999844395,3,1
392,17,20,162,6,11905,0.015520357999776024,9,1
393,17,21,134,6,11466,0.01455728899964015,7,1
394,17,16,115,6,8624,0.011976237000453693,1,1
395,17,19,142,6,10283,0.013633020000270335,4,1
396,17,18,122,6,9686,0.013239379999504308,3,1
397,17,21,153,7,14420,0.021165389000088908,8,1
398,17,17,129,7,11540,0.017077559000426845,3,1
399,17,18,121,6,9668,0.012470192999899155,3,1
400,12,10,64,5,2736,0.004030640000564745,0,1
401,12,11,68,5,3007,0.004712465000011434,1,1
402,12,11,77,5,3007,0.004413425000166171,1,1
403,12,12,77,5,3308,0.005322242999682203,2,1
404,12,10,64,5,2736,0.004090160000487231,0,1
405,12,10,64,5,2736,0.004498025999964739,0,1
406,12,11,77,6,3833,0.006176889000016672,1,1
407,12,10,64,5,2736,0.004107536999981676,0,1
408,11,10,52,4,1416,0.0026014969998868764,1,1
409,11,10,56,4,1424,0.0030049719998714863,1,1
410,11,12,72,5,2461,0.003917445999832125,4,1
411,11,10,53,4,1416,0.0022614870003963006,1,1
412,11,10,52,4,1416,0.0022482670001409133,1,1
413,11,10,52,4,1416,0.002210211000601703,1,1
414,11,12,85,5,3029,0.004994159000489162,10,1
415,11,14,77,5,2795,0.004077517000041553,5,1
416,10,10,55,5,2067,0.003102126000158023,2,1
417,10,11,71,5,2434,0.004182575000413635,4,1
418,10,10,53,4,1540,0.002489004999915778,2,1
419,10,8,47,4,1222,0.0019435309995969874,0,1
420,10,12,71,5,2553,0.003810342999713612,4,1
421,10,9,49,4,1377,0.002411323000160337,1,1
422,10,9,52,4,1381,0.0021522259994526394,1,1
423,10,12,73,5,2493,0.003756102999432187,4,1
424,15,17,103,7,7750,0.010274838000441378,5,1
425,15,15,93,7,6656,0.009391102000336105,2,1
426,15,14,85,7,6388,0.008937933000197518,2,1
427,15,15,97,7,6862,0.009662110000135726,3,1
428,15,14,87,7,6216,0.009169974999167607,1,1
429,15,13,80,7,5748,0.00886078700023063,0,1
430,15,20,101,7,8926,0.012569728000016767,7,1
431,15,17,109,8,9238,0.013490253999407287,5,1
432,17,17,139,6,10246,0.01425918999939313,2,1
433,17,15,117,5,6941,0.00925799300057406,0,1
434,17,20,183,5,10778,0.01440710999941075,15,1
435,17,22,167,5,10224,0.013105130000440113,7,1
436,17,17,130,5,7819,0.010495644000002358,2,1
437,17,16,120,5,7375,0.010201740000411519,1,1
438,17,19,130,5,8717,0.012161978000222007,4,1
439,17,20,139,5,9296,0.01246696999987762,6,1
440,13,13,84,4,2541,0.0037070509997647605,1,1
441,13,12,70,4,2321,0.0033988859995588427,0,1
442,13,14,84,5,3779,0.005314611000358127,2,1
443,13,16,85,4,3217,0.004448241999853053,4,1
444,13,13,74,4,2541,0.003872150999995938,1,1
445,13,14,86,4,2761,0.004113654000320821,2,1
446,13,12,70,4,2321,0.003422300000238465,0,1
447,13,14,86,4,2761,0.0039735979999022675,2,1
448,14,14,87,5,4230,0.005893123000532796,2,1
449,14,13,76,4,2843,0.004012270000202989,1,1
450,14,13,78,4,2843,0.004069075999723282,1,1
451,14,15,82,4,3319,0.005338379999557219,3,1
452,14,12,74,4,2611,0.003937254999982542,0,1
453,14,17,106,5,5188,0.007274720999703277,5,1
454,14,14,87,5,4230,0.005871780999768816,2,1
455,14,15,82,4,3307,0.004553103000034753,3,1
456,16,15,123,5,6504,0.010294771999724617,1,1
457,16,16,138,5,7104,0.010631412000293494,3,1
458,16,14,107,5,6088,0.008163933999639994,0,1
459,16,16,121,5,6920,0.009355958000014652,2,1
460,16,19,160,6,11672,0.015416336999805935,10,1
461,16,15,123,5,6504,0.008946775999902457,1,1
462,16,17,133,5,7336,0.010426667000501766,3,1
463,16,15,109,5,6494,0.008823263000522275,1,1
464,11,10,40,4,944,0.0015038860001368448,1,1
465,11,10,41,4,944,0.0015737409994471818,1,1
466,11,10,40,4,944,0.0015249250000124448,1,1
467,11,10,40,4,944,0.0015009280004960601,1,1
468,11,10,40,4,944,0.0015087470001162728,1,1
469,11,9,38,4,826,0.001468370000111463,0,1
470,11,11,49,4,1062,0.0016982260003715055,2,1
471,11,9,38,4,826,0.0014094210000621388,0,1
472,15,16,87,4,3474,0.0048595449998174445,3,1
473,15,15,90,5,4402,0.006451276000007056,2,1
474,15,21,121,5,6810,0.009200610999869241,10,1
475,15,17,99,4,3855,0.005252296999969985,5,1
476,15,15,97,4,3355,0.004996636000214494,3,1
477,15,15,86,4,3233,0.004495950999626075,2,1
478,15,13,75,4,2751,0.004215261999888753,0,1
479,15,14,94,4,3107,0.00494296899978508,2,1
480,14,18,107,4,4198,0.005902754000089772,8,1
481,14,13,72,4,2757,0.003914994999831833,1,1
482,14,15,83,4,3243,0.004853749999710999,3,1
483,14,14,78,4,2988,0.004310475000238512,2,1
484,14,12,69,4,2526,0.0038592410001001554,0,1
485,14,14,78,4,3004,0.004699783999967622,2,1
486,14,16,100,4,3482,0.004854706999140035,4,1
487,14,14,75,4,2988,0.0041735419999895385,2,1
488,11,11,63,6,2654,0.004566919000353664,3,1
489,11,9,51,5,1596,0.0028002210001432104,0,1
490,11,14,75,5,2719,0.0040978629995152005,6,1
491,11,12,63,5,2187,0.003276377000474895,3,1
492,11,12,65,6,2783,0.00574348500049382,3,1
493,11,12,64,5,2187,0.0035079460003544227,3,1
494,11,9,51,5,1596,0.002486237999619334,0,1
495,11,10,54,5,1788,0.0027522699992914568,1,1
496,15,15,93,6,5898,0.008157625999956508,2,1
497,15,14,94,6,5519,0.007518374000028416,1,1
498,15,19,111,7,9256,0.012535489000583766,6,1
499,15,20,118,6,7925,0.01023273499959032,7,1
500,15,16,90,6,6295,0.0085483769998973,3,1
501,15,18,133,6,8152,0.011841559999993478,10,1
502,15,17,121,6,7268,0.010215467999842076,7,1
503,15,15,106,6,6351,0.008912323000004108,5,1
504,13,13,92,5,3887,0.005495569999766303,4,1
505,13,12,72,5,3338,0.004805092999959015,1,1
506,13,17,101,5,4828,0.0065182910002477,6,1
507,13,11,70,5,3058,0.004321012999753293,0,1
508,13,11,70,5,3058,0.004437286999745993,0,1
509,13,15,85,5,4178,0.0058955969998351065,4,1
510,13,11,70,5,3058,0.004413890999785508,0,1
511,13,15,93,5,4198,0.0058815470001718495,4,1
512,15,16,95,5,5112,0.006797365999773319,1,1
513,15,21,136,6,9720,0.013251766000394127,10,1
514,15,15,93,5,4766,0.010237306999442808,0,1
515,15,16,105,5,5117,0.009874518000287935,1,1
516,15,19,128,6,8420,0.011511476999658043,6,1
517,15,18,108,5,5974,0.008118187999571091,4,1
518,15,17,106,5,5618,0.008262581000053615,3,1
519,15,18,122,6,8281,0.011850537000100303,7,1
520,15,14,107,5,5041,0.007091251000019838,1,1
521,15,17,134,6,8374,0.011447738999777357,6,1
522,15,13,95,5,4690,0.006832392000433174,0,1
523,15,19,144,5,7282,0.009579464000125881,8,1
524,15,18,153,6,9223,0.01472031000048446,9,1
525,15,19,135,6,9209,0.01305915000011737,7,1
526,15,13,95,5,4690,0.006894807000207948,0,1
527,15,14,97,5,5041,0.006779216000722954,1,1
528,13,16,114,5,5133,0.0076002209998478065,5,1
529,13,13,90,5,4068,0.0057067860007009585,2,1
530,13,15,103,6,6040,0.00851883999985148,4,1
531,13,14,96,5,4531,0.006137060000583006,4,1
532,13,16,107,5,5132,0.007488537999961409,6,1
533,13,12,81,5,3758,0.005323749000126554,1,1
534,13,15,104,5,4738,0.007530580000093323,4,1
535,13,13,90,5,4068,0.005606515000181389,2,1
536,16,15,120,7,10207,0.014658066999800212,1,1
537,16,15,126,6,8402,0.011758052999539359,2,1
538,16,18,149,6,10056,0.013264219999655325,5,1
539,16,16,115,6,8715,0.011940823000259115,2,1
540,16,17,127,6,9290,0.012430377000782755,3,1
541,16,17,127,6,9290,0.012603923999449762,3,1
542,16,17,143,6,9766,0.013038615999903413,5,1
543,16,14,107,6,7709,0.011724953999873833,0,1
544,17,15,86,4,3104,0.004855607000536111,0,1
545,17,17,104,5,5162,0.007820965000064461,3,1
546,17,16,93,4,3457,0.004796590999831096,2,1
547,17,16,94,4,3355,0.004665839000153937,1,1
548,17,15,86,4,3104,0.004430737999427947,0,1
549,17,16,90,4,3355,0.004656299999624025,1,1
550,17,19,118,5,5878,0.008440016999884392,5,1
551,17,17,91,4,3598,0.00506432699967263,2,1
552,11,10,37,4,628,0.0013912139993408346,1,1
553,11,10,35,4,628,0.0010731729998951778,1,1
554,11,15,59,5,1570,0.002323877999515389,9,1
555,11,12,55,5,1288,0.003420471999561414,8,1
556,11,13,58,5,1454,0.0023297280004044296,10,1
557,11,12,39,4,800,0.00135251200026687,3,1
558,11,11,39,4,714,0.0012409849996402045,2,1
559,11,10,36,4,628,0.0010835669991138275,1,1
560,18,22,147,5,9616,0.013048150999566133,6,1
561,18,20,127,5,8498,0.012229085000399209,3,1
562,18,18,118,5,7436,0.011014218000127585,0,1
563,18,20,122,5,8316,0.01215291599964985,2,1
564,18,21,165,7,15563,0.02006185699974594,11,1
565,18,23,141,5,9711,0.01288181500058272,5,1
566,18,19,120,5,7876,0.010520112000449444,1,1
567,18,21,129,5,8943,0.011918023999896832,4,1
568,15,17,98,5,5530,0.007590447999973549,4,1
569,15,16,100,5,5228,0.007174723999924026,3,1
570,15,15,113,5,5494,0.008855598000081955,6,1
571,15,15,100,5,5291,0.007556384000054095,5,1
572,15,14,94,5,4544,0.00621496800067689,1,1
573,15,15,88,5,4866,0.006781095000405912,2,1
574,15,14,97,6,5811,0.00788100600038888,1,1
575,15,21,124,5,7378,0.010009055000409717,10,1
576,18,18,143,5,9732,0.013166789000024437,4,1
577,18,21,174,6,14273,0.01868391999960295,5,1
578,18,22,179,5,11832,0.016465669000353955,8,1
579,18,19,162,5,10161,0.01508803400065517,4,1
580,18,20,177,5,10630,0.013939727999968454,5,1
581,18,17,144,5,8901,0.012342758000158938,1,1
582,18,24,230,6,18597,0.025199804000294534,17,1
583,18,19,161,5,10047,0.01413345300079527,4,1
584,14,13,74,4,2398,0.003962505999879795,1,1
585,14,13,81,4,2478,0.003702101000271796,2,1
586,14,15,113,5,4742,0.007008229000348365,11,1
587,14,14,83,4,2633,0.00389557899961801,2,1
588,14,12,68,4,2187,0.003882427000462485,0,1
589,14,15,101,5,4513,0.00781073699999979,9,1
590,14,13,94,5,3962,0.006057227000383136,7,1
591,14,13,81,4,2410,0.0036446430003707064,1,1
592,18,21,163,6,11936,0.01656290099981561,9,1
593,18,21,165,6,12128,0.01585621899994294,10,1
594,18,17,106,5,6692,0.008765640999627067,0,1
595,18,18,110,5,7284,0.011375061999387981,2,1
596,18,19,114,5,7542,0.010213650999503443,2,1
597,18,23,145,6,12104,0.02115219999996043,7,1
598,18,18,120,5,7132,0.009474138000769017,1,1
599,18,20,121,5,7982,0.010718928999267519,3,1
600,10,8,43,4,1039,0.0017322450003121048,0,1
601,10,9,46,4,1179,0.0018978759999299655,1,1
602,10,8,43,4,1039,0.001917149000291829,0,1
603,10,10,62,5,1792,0.0031860050003160723,2,1
604,10,8,43,4,1039,0.0017330240007140674,0,1
605,10,9,45,4,1179,0.0018279109999639331,1,1
606,10,9,46,4,1179,0.002121722999618214,1,1
607,10,9,55,5,1594,0.0025898590001816046,1,1
608,18,16,116,5,7478,0.009848027999396436,0,1
609,18,21,158,5,9996,0.013323946000127762,6,1
610,18,21,150,5,9833,0.012680859999818495,5,1
611,18,17,118,5,7929,0.01068985099936981,1,1
612,18,17,118,5,7929,0.01174769999943237,1,1
613,18,18,141,5,8420,0.010960279999380873,2,1
614,18,16,116,5,7478,0.009788573999685468,0,1
615,18,17,122,5,7929,0.010668765999980678,1,1
616,12,10,56,4,1552,0.002388031000009505,0,1
617,12,13,71,4,2107,0.0030836339992674766,3,1
618,12,10,56,4,1552,0.002362684000217996,0,1
619,12,12,63,4,1970,0.0030531430002156412,3,1
620,12,13,66,4,2071,0.003021491000254173,3,1
621,12,13,67,4,2143,0.003048133000447706,4,1
622,12,13,81,5,2848,0.004129599999942002,3,1
623,12,13,86,5,3199,0.005018263000238221,6,1
624,14,14,83,4,2796,0.004059470000356669,5,1
625,14,12,62,4,2069,0.0030472220005322015,0,1
626,14,16,72,4,2885,0.0049719960006768815,4,1
627,14,14,83,5,3349,0.005166609999832872,2,1
628,14,13,65,4,2273,0.0032811910004966194,1,1
629,14,12,62,4,2069,0.0034589679999044165,0,1
630,14,15,95,5,4103,0.007085211999765306,6,1
631,14,14,68,4,2477,0.0035915379994548857,2,1
632,15,15,85,4,3450,0.0048418440001114504,2,1
633,15,14,96,5,4446,0.006239649999770336,1,1
634,15,15,90,4,3466,0.004768025999510428,2,1
635,15,14,85,4,3204,0.004496417999689584,1,1
636,15,14,83,4,3204,0.005445212000267929,1,1
637,15,14,96,5,4451,0.006544368000504619,1,1
638,15,13,81,4,2958,0.00421118799931719,0,1
639,15,18,132,5,6835,0.009132066999882227,11,1
640,18,20,144,6,12342,0.01708834900000511,3,1
641,18,22,182,7,16772,0.02294898399941303,5,1
642,18,19,136,6,11718,0.01612651100003859,2,1
643,18,17,127,6,10542,0.013724504000492743,0,1
644,18,19,133,6,11933,0.016300233000038133,3,1
645,18,19,152,6,12001,0.015483920999940892,3,1
646,18,19,137,6,11730,0.01609185300003446,2,1
647,18,20,160,6,12963,0.017942644999493496,6,1
648,17,18,104,4,4778,0.01056497399986256,3,1
649,17,19,122,5,7145,0.011188736000804056,5,1
650,17,16,97,4,4194,0.0062597169999207836,1,1
651,17,22,169,5,10106,0.014231983999707154,16,1
652,17,16,98,4,4198,0.006009190000440867,1,1
653,17,17,103,4,4480,0.006178926000757201,2,1
654,17,16,118,5,5999,0.00851875399985147,2,1
655,17,18,103,5,6563,0.010438746000545507,3,1
656,15,14,80,5,4129,0.005859007999788446,1,1
657,15,14,80,5,4129,0.005763269999988552,1,1
658,15,16,104,5,4800,0.006596717999855173,3,1
659,15,15,82,5,4442,0.0065261700001428835,2,1
660,15,15,101,5,4472,0.006253475999983493,2,1
661,15,16,99,5,4925,0.006653449999248551,4,1
662,15,16,98,5,4800,0.006521002999761549,3,1
663,15,16,99,5,4800,0.0066395880003256025,3,1
664,12,11,58,4,1598,0.0024337529994227225,0,1
665,12,11,58,4,1598,0.002841389000423078,0,1
666,12,11,58,4,1598,0.002512359999855107,0,1
667,12,11,58,4,1598,0.0025336509997941903,0,1
668,12,11,58,4,1598,0.0024882080006136675,0,1
669,12,11,58,4,1598,0.0024198609999075416,0,1
670,12,16,85,4,2665,0.0037586130001727724,8,1
671,12,17,94,5,3932,0.006327842000246164,8,1
672,12,11,67,5,2704,0.004000391999397834,1,1
673,12,14,94,5,3589,0.005054725999798393,5,1
674,12,11,75,5,2714,0.004819499000404903,1,1
675,12,10,64,5,2457,0.0037680200002796482,0,1
676,12,11,66,5,2704,0.004018454999823007,1,1
677,12,11,75,5,2709,0.00420815099914762,1,1
678,12,12,81,6,3795,0.005455212000015308,2,1
679,12,11,81,5,2817,0.004133306000767334,2,1
680,12,14,81,5,3406,0.005306003999976383,5,1
681,12,11,60,4,1768,0.0031559950002701953,0,1
682,12,14,68,4,2320,0.003715407999152376,3,1
683,12,13,68,4,2136,0.0032523029994990793,2,1
684,12,13,74,5,3004,0.004297094000321522,3,1
685,12,15,83,5,3512,0.005020702000365418,5,1
686,12,11,60,4,1768,0.002729057000578905,0,1
687,12,11,60,4,1768,0.002842140000211657,0,1
688,11,10,55,4,1597,0.002494846999979927,1,1
689,11,11,57,4,1764,0.002931021999756922,2,1
690,11,10,67,4,1609,0.0026816839999810327,1,1
691,11,9,53,4,1430,0.0026568600005703047,0,1
692,11,11,66,4,1844,0.0028916579994984204,3,1
693,11,11,62,4,1764,0.0026415980000820127,2,1
694,11,9,53,4,1430,0.0023992500000531436,0,1
695,11,11,64,5,2402,0.004488634000153979,2,1
696,13,11,66,4,1930,0.00323630300044897,0,1
697,13,12,82,5,2962,0.004950616000314767,1,1
698,13,11,66,4,1930,0.0032199930001297616,0,1
699,13,14,83,5,3580,0.006018522999511333,4,1
700,13,12,72,4,2123,0.0033704719999150257,1,1
701,13,12,68,4,2123,0.003509429000587261,1,1
702,13,12,82,5,2962,0.004671143000450684,1,1
703,13,12,79,5,3056,0.004548130000330275,2,1
704,16,19,118,6,8856,0.01251639400015847,5,1
705,16,14,90,5,5022,0.006964436999624013,0,1
706,16,20,123,6,9371,0.012104794000151742,6,1
707,16,15,106,6,6934,0.009725543000058678,1,1
708,16,15,92,5,5387,0.007380124000519572,1,1
709,16,15,93,5,5387,0.0072897479994935566,1,1
710,16,20,152,6,10874,0.015404505999867979,14,1
711,16,15,92,5,5387,0.00862052100001165,1,1
712,11,9,52,4,1398,0.002450097000291862,0,1
713,11,12,68,4,2022,0.003129747999992105,4,1
714,11,11,61,4,1744,0.0025915360001818044,2,1
715,11,10,54,4,1563,0.0023936679999678745,1,1
716,11,12,66,4,1893,0.002806630000122823,3,1
717,11,13,73,5,2802,0.004025586000352632,4,1
718,11,9,52,4,1398,0.0025513139999020495,0,1
719,11,9,52,4,1398,0.0023371739998765406,0,1
720,11,9,50,4,1350,0.002093996999974479,0,1
721,11,12,68,4,1848,0.0029743779996351805,3,1
