repeat,fold,model,feature_set,n_test,f1_macro,balanced_accuracy,average_precision,brier,fit_seconds,best_params
0,4,LogicOnly,-,192,0.6478356566397652,0.641218189403421,0.3717439010487916,0.2604166666666667,0.0,{}
1,0,LogisticRegression,BASE,200,0.5595238095238095,0.5954673381721226,0.38227090554966314,0.22656157607962416,0.1302393400001165,"{""clf__C"": 1.0, ""clf__class_weight"": ""balanced""}"
1,0,RandomForest,BASE,200,0.4554924242424242,0.4988890534735595,0.28034847691665066,0.17124774478645868,1.342375778999667,"{""clf__max_depth"": null, ""clf__min_samples_leaf"": 3}"
1,0,GradientBoosting,BASE,200,0.45142857142857146,0.49251962672196714,0.2792549346418227,0.17288098457099088,0.91874042299969,"{""clf__learning_rate"": 0.1, ""clf__max_depth"": 2}"
1,0,LogisticRegression,BASE+LOCAL,200,0.5673617720861815,0.6176122055991704,0.3621440483848972,0.22845340097421185,0.1319177800005491,"{""clf__C"": 10.0, ""clf__class_weight"": ""balanced""}"
1,0,RandomForest,BASE+LOCAL,200,0.48353096179183136,0.5062213005480669,0.2943756054361305,0.17165617438000955,1.5175348959992334,"{""clf__max_depth"": null, ""clf__min_samples_leaf"": 3}"
1,0,GradientBoosting,BASE+LOCAL,200,0.4494072700713523,0.48933491334617096,0.2879820262362017,0.17248137472012112,1.3483472219995747,"{""clf__learning_rate"": 0.1, ""clf__max_depth"": 2}"
1,0,LogisticRegression,BASE+KB,200,0.5481404240528328,0.5911716782698859,0.3893348931028271,0.23047118169153122,0.14630641699932312,"{""clf__C"": 1.0, ""clf__class_weight"": ""balanced""}"
1,0,RandomForest,BASE+KB,200,0.4694960212201591,0.5009628203229152,0.3458742537717922,0.16369717257276625,1.5766216439997152,"{""clf__max_depth"": null, ""clf__min_samples_leaf"": 3}"
1,0,GradientBoosting,BASE+KB,200,0.46478270177692144,0.49459339357132276,0.27144560284001407,0.1737162041053338,1.509890054000607,"{""clf__learning_rate"": 0.1, ""clf__max_depth"": 2}"
1,0,DummyPrior,-,200,0.43977591036414565,0.5,0.215,0.1687950138504155,0.0,{}
1,0,LogicOnly,-,200,0.6000000000000001,0.6147237446304251,0.2781986944104447,0.3,0.0,{}
1,1,LogisticRegression,BASE,192,0.5699742093117959,0.612205754141238,0.2601530724411518,0.2225691103016585,0.12919120599963207,"{""clf__C"": 10.0, ""clf__class_weight"": ""balanced""}"
1,1,RandomForest,BASE,192,0.454511017109666,0.48448125544899734,0.2601154069058859,0.1600680012519,1.3032758019999164,"{""clf__max_depth"": null, ""clf__min_samples_leaf"": 3}"
1,1,GradientBoosting,BASE,192,0.44508670520231214,0.4967741935483871,0.272627465763696,0.15206568194118467,0.8487366819999806,"{""clf__learning_rate"": 0.1, ""clf__max_depth"": 2}"
1,1,LogisticRegression,BASE+LOCAL,192,0.5659772596916225,0.6089799476896252,0.288222372723525,0.2189619024246646,0.13163034600074752,"{""clf__C"": 0.1, ""clf__class_weight"": ""balanced""}"
1,1,RandomForest,BASE+LOCAL,192,0.4675389319490863,0.5038360941586748,0.25512818322351327,0.1561928559794844,1.4397064929999033,"{""clf__max_depth"": null, ""clf__min_samples_leaf"": 3}"
1,1,GradientBoosting,BASE+LOCAL,192,0.44508670520231214,0.4967741935483871,0.28676893921884683,0.1507182092858523,1.2847602510000797,"{""clf__learning_rate"": 0.1, ""clf__max_depth"": 2}"
1,1,LogisticRegression,BASE+KB,192,0.5734110362411218,0.5974716652136007,0.32656166142777304,0.21611430024476885,0.13702007300071273,"{""clf__C"": 0.1, ""clf__class_weight"": ""balanced""}"
1,1,RandomForest,BASE+KB,192,0.4588003933136676,0.49093286835222316,0.2509156811427088,0.15856757780614936,1.4874003909999374,"{""clf__max_depth"": null, ""clf__min_samples_leaf"": 3}"
1,1,GradientBoosting,BASE+KB,192,0.44508670520231214,0.4967741935483871,0.29311373437328325,0.15007515650465234,1.526634814999852,"{""clf__learning_rate"": 0.1, ""clf__max_depth"": 2}"
1,1,DummyPrior,-,192,0.44668587896253603,0.5,0.19270833333333334,0.15612114800347224,0.0,{}
1,1,LogicOnly,-,192,0.5647776809067132,0.5647776809067132,0.22380234964694423,0.2708333333333333,0.0,{}
1,2,LogisticRegression,BASE,192,0.6521739130434783,0.7392174704276615,0.5778484818514524,0.20447202652762586,0.12289423800029908,"{""clf__C"": 1.0, ""clf__class_weight"": ""balanced""}"
1,2,RandomForest,BASE,192,0.518796992481203,0.5301182893539581,0.40426715344365466,0.133123747119988,1.326786183999502,"{""clf__max_depth"": null, ""clf__min_samples_leaf"": 3}"
1,2,GradientBoosting,BASE,192,0.545530492898914,0.5475887170154686,0.4065227026641342,0.1324655660093365,0.8742033019998416,"{""clf__learning_rate"": 0.1, ""clf__max_depth"": 2}"
1,2,LogisticRegression,BASE+LOCAL,192,0.634453781512605,0.7264786169244768,0.5947297020137855,0.20019471948700981,0.12456950100022368,"{""clf__C"": 0.1, ""clf__class_weight"": ""balanced""}"
1,2,RandomForest,BASE+LOCAL,192,0.494844627746569,0.5158325750682439,0.3688853933529436,0.13449552649201535,1.4959895530000722,"{""clf__max_depth"": null, ""clf__min_samples_leaf"": 3}"
1,2,GradientBoosting,BASE+LOCAL,192,0.49767441860465117,0.51901728844404,0.3694631696296432,0.1384341788123835,1.3175646489999053,"{""clf__learning_rate"": 0.1, ""clf__max_depth"": 2}"
